fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,optimal_budget
1,1,10,1,0.1016032559593523,0.003555357464705673,0.16666666666666666,0.8874980571901481,2.1894654138501018e-07,6.474337032793782e-09,1.0591627969565248e-08,0.00036219494360979873,0.0,1.0,0.10505836575875485,0.14285714285714285,0.17193131227475084,0.13335564223647345,0.15667138094776456,0.16499034494709686,0.19426502152664948,0.11808873981038454,0.1503206377124704,0.15613503573103238,0.18183340531043268,0.18343637159189274,0.1919666543358871,0.20967540309789712,0.21295717389135704,0.13904124541868423,0.16788825804454544,0.16872959049953495,0.15513644357210843,0.7448709461028682,0.12682926829268296,2.255263558234272e-07,0.15954415954415962,0.5,0.8567732639347128,0.902167508129299,0.9635592675781846,0.1646661850371845,0.6724240313626567,0.0,0.5617977528089891,0.0,0.5617977528089888,0.10588235294117646,0.21698113207547165,0.18551336870846424,0.3840604843946157,0.4272105937662698,0.44680686419500204,0.48689358996747645,0.5058414565011465,0.5294581295592736,0.531602319839514,0.5736833343453316,0.5458454551696642,0.5687514586391788,0.5674173664911448,0.5821004209550672,0.5777384931546711,True
1,1,11,1,0.11899335682215537,0.006404998304692234,0.33333333333333337,0.8911605687587387,2.192500202619007e-07,3.5574374606165965e-09,1.2816492690313214e-08,0.0008237676112366763,0.0,1.0,0.17898832684824903,0.17410714285714285,0.3265917602996256,0.09065829203410714,0.07257264431400623,0.06669291986519599,0.10327201505271066,0.08823739895451416,0.07246904659111608,0.07304030245380311,0.1047218729915762,0.1973536417644125,0.17286965184015168,0.17983844711240637,0.18603960421665822,0.1623944921884123,0.15854596664250786,0.15728231869097875,0.14607049237340108,0.7060226919235584,0.12682926829268296,4.01146158063169e-07,0.15669515669515674,0.25,0.8378289013709264,0.9659883443653925,0.9921281969245683,0.04120778986097984,0.5900365361255737,0.0,0.19101123595505665,0.0,0.19101123595505626,0.15882352941176495,0.09433962264150908,0.4320734769393421,0.21048244324293872,0.2653800720799731,0.2498531699019035,0.2755674691776325,0.2701279861913752,0.29519648455701963,0.3031310453128023,0.3207901511891571,0.3537392483499031,0.32845950830777615,0.3445684816022168,0.3681056656766741,0.34525490940772363,True
1,1,12,1,0.12759309710045122,0.00886028413743998,0.16666666666666666,0.8883119177380354,2.22267710337062e-07,7.888512086077105e-09,1.3059170806805888e-08,0.0003654937145962759,0.0,1.0,0.19066147859922178,0.12053571428571429,0.5500936329588015,0.0649465130075979,0.07634179478386816,0.0463737725312231,0.060806851451527866,0.08282764602179621,0.09391453755362988,0.0742096272251449,0.08015748720165417,0.16379932351910031,0.1636852462462991,0.14894828738193722,0.13450531092224693,0.1586463541102464,0.1789715715215885,0.1596400523804844,0.1242238977989748,0.7261761709150298,0.12682926829268296,3.2573308354007134e-07,0.15384615384615385,0.38095238095238093,0.864227234234491,0.944506728527859,0.9855993215458838,0.11472857071498194,0.6379445304133793,0.0,0.38202247191011274,0.0,0.38202247191011246,0.07647058823529435,0.0,0.39842958459979744,0.2176844259248585,0.2797326338202566,0.2498373382197026,0.29451733851392814,0.2799465534111609,0.2841687318919537,0.2911915019230692,0.3083472577913188,0.30798216590800975,0.31564923427250074,0.3231621020613983,0.32631096035849183,0.3204725535159152,True
1,1,13,1,0.12802195372085887,0.008215880646111453,0.16666666666666666,0.8583361665738001,2.198626467647703e-07,2.0231429771743228e-08,1.0602702793928377e-08,9.964422117309597e-05,0.0,1.0,0.19844357976653698,0.28124999999999983,0.16238630283574124,0.06709796993366957,0.12453189960961464,0.12421962447815105,0.14790562453152734,0.06675499968315429,0.11777999171154663,0.11844278066054847,0.1289178102627595,0.155496971345089,0.19641532859106314,0.2071347324123335,0.20350696971538185,0.12191841860125174,0.17347824860543737,0.171129950118172,0.1411399066520198,0.6935580995038326,0.12682926829268296,4.01146158063169e-07,0.16239316239316237,0.15476190476190466,0.8689655005008801,0.9259764771183008,0.9857862139249587,0.07559972418710326,0.6226735231235964,0.0,0.26966292134831504,0.0,0.26966292134831477,0.18823529411764725,0.10377358490566002,0.4800491495828754,0.23887897872921662,0.2656205050300906,0.26798281451422706,0.2734302455696866,0.3089777909754131,0.328593651217644,0.34171667063110306,0.35120218747244286,0.3857838518699829,0.3924913833686534,0.3874858570891424,0.3763730939800068,0.3831926127977676,True
1,1,14,1,0.10337722003478231,0.003659623889312844,0.16666666666666666,0.892898749023471,2.2258655952137773e-07,1.8640448937603944e-08,9.675778831249362e-09,9.867506356186969e-05,0.0,1.0,0.14396887159533076,0.06696428571428571,0.6323345817727841,0.1270681173993815,0.14931030507037946,0.12747792575288297,0.13720640100197068,0.11158792048179106,0.13916686899455244,0.12117331128669462,0.1222665064639592,0.1553449865595421,0.1606668803458633,0.14892463182981164,0.13173706166474297,0.11301338308416597,0.13260629344370767,0.10802713062238056,0.06655314477772856,0.7679254275044776,0.1341463414634147,4.01146158063169e-07,0.16239316239316237,0.36904761904761907,0.7776503967757114,0.7644526424946854,0.9395745324587743,0.2902660946722732,0.6903624399938413,0.0,0.17977528089887684,0.0,0.17977528089887646,0.1294117647058826,0.2075471698113207,0.23435698564091828,0.49064635862930067,0.47524152504801703,0.5367251286262178,0.5597377678069162,0.5549801143519928,0.5576372146336012,0.5676696572968214,0.5920591278055723,0.6148366754531758,0.5972606175506608,0.6251139941714502,0.5863250227514303,0.6036421731792142,True
1,1,15,1,0.11416020058555468,0.005104493399898604,0.16666666666666666,0.9077962956124698,2.2370692640446025e-07,2.5025361062301047e-08,1.2526867703361365e-08,9.376679463078019e-05,0.0,1.0,0.15175097276264593,0.1964285714285714,0.19619706136560072,0.14381484028799285,0.1587318490098345,0.12745616797602788,0.14988835734596662,0.1341682828326613,0.16377805222555997,0.13802943850986715,0.1519132394777034,0.1994521857578322,0.20085967768775959,0.18167122912319944,0.17709694135079646,0.16736048751500088,0.1971078620631841,0.1685552612446365,0.1423378703558118,0.7285862393626519,0.12439024390243902,3.2573308354007134e-07,0.15954415954415962,0.3928571428571428,0.8843538642480517,0.8962071649624441,0.9695575972679906,0.1887934176297909,0.6807886161772861,0.0,0.31460674157303414,0.0,0.31460674157303375,0.10588235294117673,0.10377358490566035,0.30349867425467264,0.34147538300913055,0.38607973129868856,0.3800115496307842,0.3801961550362078,0.4148641126733633,0.42936440849874097,0.43553381234387134,0.45409679804488134,0.4681167638590662,0.47456564091814313,0.4867179631455835,0.4855889919457731,0.47172350546917213,True
1,1,16,1,0.10587834992299375,0.00305678520332992,0.16666666666666666,0.8977451093776728,2.204552290179615e-07,8.020862818205235e-09,9.903527780729106e-09,0.00026782895154326206,0.0,1.0,0.12840466926070024,0.20089285714285693,0.12393598910452847,0.23783632532079668,0.25367918485167085,0.24464646279056634,0.24970708454944268,0.2160891131244042,0.22486912162373984,0.24086130897135016,0.23644992707897927,0.2561249542818592,0.2572766365664525,0.2562531096911437,0.23804701535712214,0.21088010141584568,0.21296200116139707,0.22312980784915382,0.18124665165446563,0.8920065014221183,0.12926829268292686,3.8083559255940847e-07,0.16524216524216523,0.4880952380952377,0.8476420465156176,0.7531427487639313,0.8896299530674536,0.43666123709120813,0.7322174921276839,0.0,0.7191011235955055,0.0,0.7191011235955056,0.37058823529411755,0.33018867924528295,0.48306862451303584,0.49961364917991324,0.4900350239450526,0.5277707944574707,0.5582917398557893,0.6167381527344865,0.6709257325507687,0.6846501962842931,0.7184339967835969,0.7420258000798678,0.7602028429199791,0.7765628986315543,0.783348427751543,0.7855854841314323,True
1,1,17,1,0.11920413664776305,0.005836381072081229,0.0,0.9079030179140596,2.2125637975168923e-07,8.693547315292559e-09,1.1619586547521594e-08,0.00029101951367799635,0.0,1.0,0.1206225680933852,0.13839285714285715,0.2363872082973208,0.10201753966811544,0.15658941359775824,0.13135005713931314,0.1823924201840661,0.1150016410894324,0.16759416535751193,0.16517646376063067,0.21221013090252527,0.1826689417564341,0.22160847609088585,0.20927841828721971,0.23144617243960142,0.17864546356217403,0.23535264346241758,0.23139603429318834,0.2388073989111168,0.7470122907165604,0.13658536585365852,3.8083559255940847e-07,0.15954415954415962,0.3571428571428572,0.839171865700826,0.8182137377342862,0.9558590706960768,0.21258405266557173,0.6675935758853047,0.0,0.16853932584269704,0.0,0.1685393258426967,0.13529411764705904,0.17924528301886755,0.2730035921525285,0.38077290575830397,0.42723711443646145,0.4289922352952422,0.47536455937770955,0.47631108899103025,0.4874110614835341,0.5077020299868389,0.5405075160949342,0.5804375998668594,0.588110625283274,0.5667753987685779,0.5833082328855365,0.5766977349982474,True
1,1,18,1,0.13219685329249498,0.008049105686205473,0.0,0.9059313843976855,2.2196600665707264e-07,5.198373838928362e-09,1.3112897183267135e-08,0.0005694435544967341,0.0,1.0,0.24124513618677046,0.1696428571428571,0.5277090078080364,0.13359526159762836,0.12706627029958772,0.10854451635075368,0.14282048329732056,0.13153743321344807,0.1266690257655454,0.12442713120854443,0.15649715053121627,0.205568987194912,0.18847955372859726,0.18235974848899328,0.1882932681542442,0.18347264933430307,0.18561354054519663,0.18083426508289568,0.1722225334638815,0.6204957008850029,0.12439024390243902,2.1389903185290837e-07,0.1481481481481481,0.2857142857142856,0.8633469356088117,0.8765402097591739,0.9673276746042321,0.21987429743948234,0.7030473057399138,0.0,0.2359550561797757,0.0,0.2359550561797754,0.24705882352941197,0.16981132075471705,0.4917257683215132,0.2812365316595023,0.3372728740469674,0.3495175693554606,0.3822072271322517,0.4009735271774651,0.38611014262398585,0.39880368578679104,0.40547416198213193,0.42627559839075735,0.4110192379641108,0.41822611419571976,0.4263549303808333,0.42271580566589106,True
1,1,19,1,0.1220038167127592,0.0057806637399196465,0.16666666666666666,0.9017234289184506,2.2131081762071497e-07,1.4392617285585493e-08,1.2003947454128262e-08,0.00017243579417312006,0.0,1.0,0.11284046692607005,0.10714285714285714,0.30337078651685395,0.1266146094505759,0.13408096089844634,0.11115818997586924,0.1528266117682091,0.1434844820408247,0.15293061130778351,0.14117749750522524,0.1787203893042093,0.2098893323227502,0.20676504141915164,0.19710456598603854,0.20974840775886838,0.21018046155392456,0.23014600923954187,0.21818214261074953,0.21539769312780555,0.6642534852976545,0.12195121951219512,3.8083559255940847e-07,0.16239316239316237,0.26190476190476186,0.8730998125357914,0.9287830790441305,0.9783093527489308,0.17298147075061415,0.6787291225593484,0.0,0.29213483146067454,0.0,0.29213483146067426,0.24705882352941197,0.179245283018868,0.4777562862669245,0.22268346563463715,0.279389046043648,0.28468345719094557,0.2786504228455445,0.31985155891043165,0.3199878465551907,0.3532977321894231,0.35748270109477914,0.3840748563846566,0.39155971953507746,0.40127693967103645,0.4104954634969402,0.41097379351280744,True
1,2,0,1,0.14751311927855093,0.01266525907777058,0.16666666666666666,0.9157644955044943,2.9285210122534187e-07,2.7974324316732087e-09,1.2198008568569849e-08,0.001002706466979121,0.0,1.0,0.11284046692607005,0.15624999999999983,0.16653290529695036,0.09594838082992396,0.0919231361246412,0.06866497069846822,0.11217642527425231,0.10636344609868315,0.09467695600389481,0.08425470177543593,0.1312908054253581,0.15814180665541155,0.14081682579797528,0.1301606503230044,0.1440035963605416,0.15036215198858505,0.14254973904972235,0.1290693766453146,0.1335286900676732,0.7015976729043838,0.13170731707317082,2.5062685581281e-07,0.15384615384615385,0.4404761904761907,0.8506677164484646,0.893974659203451,0.9774199741627463,0.17701925732472118,0.6130836081737979,0.0,0.24719101123595544,0.0,0.24719101123595516,0.24117647058823546,0.13207547169811323,0.5413373860182371,0.21278883145085456,0.28586274891180913,0.3680865165851928,0.3324820083486969,0.3597660352384044,0.3960148971714772,0.3606868323469456,0.3414497943802536,0.37074692900131445,0.3573305803253548,0.370298319398935,0.38007771952823155,0.39431336503204506,True
1,2,1,1,0.12663632244898723,0.006261783303508505,0.0,0.9414790818278022,2.928778960747385e-07,1.0509780476695332e-08,1.0954828119675762e-08,0.00022189689807317493,0.0,1.0,0.15564202334630337,0.18303571428571425,0.23595505617977525,0.07605075792022165,0.0860211933396191,0.0666667826463524,0.10522922831981463,0.07849328997726762,0.08638132445810531,0.08787060696397209,0.1297195977777983,0.09124997648247235,0.08163945999809641,0.07253201215641503,0.0826920459217535,0.08486064789479031,0.08479329741398578,0.07991243860183606,0.08003720765903222,0.6220856491910904,0.13658536585365852,3.615292506323562e-07,0.150997150997151,0.4642857142857144,0.7620863450637305,0.8526931152103572,0.9514837772081703,0.17707859966091183,0.7458252910528065,0.0,0.22471910112359594,0.0,0.22471910112359555,0.16470588235294117,0.1226415094339619,0.4007815892314373,0.3196104484686537,0.41420322214860283,0.431846291171511,0.44745142381685876,0.44762374262602483,0.44173607217393834,0.46021852921038614,0.4551867696496572,0.4647010338282262,0.47742466685056945,0.5065701190801196,0.5066908200918995,0.5001377293651763,True
1,2,2,1,0.11897363418610864,0.0056034480837736204,0.0,0.9159573034244015,2.9277910628120307e-07,1.4198283784310917e-08,9.943934358429641e-09,0.00014147568081370393,0.0,1.0,0.14007782101167315,0.11607142857142856,0.3774802773129334,0.17728209927388872,0.1958650544220637,0.18497346346186883,0.1972640949294726,0.15904435998262273,0.20305050292019733,0.19507949784648937,0.20703755400162338,0.19744021234025688,0.19978970514863426,0.19777040101948018,0.18495724425613336,0.16457103948317553,0.20308233806446774,0.18951472661583046,0.16323032619020372,0.7493303874726158,0.12926829268292686,3.615292506323562e-07,0.16239316239316237,0.4523809523809521,0.8903187735199847,0.8308121698917539,0.947906145181058,0.26362162508973824,0.698504116557082,0.0,0.2584269662921348,0.0,0.25842696629213485,0.16470588235294145,0.10377358490566035,0.4296061566319603,0.40427105415998227,0.40957531613688125,0.4356017286306845,0.4517405825064402,0.48775298383328614,0.5366661510959958,0.5237673265533033,0.5742132957631921,0.5812534015884959,0.5817623506739014,0.5983520486239103,0.5927512178898096,0.602465321666285,True
