fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,switch
1,1,10,1,0.2156705677437352,0.0580048207988426,0.4285714285714285,0.6173206566756811,0.014121071455213,1.4576168686534994e-09,8.226339175282893e-09,0.0065726134116591,0.742048043875837,0.999999999999992,1.635321467110534e-13,0.999999999999998,0.143646408839779,0.0616246498599439,0.1158440616500453,0.4887640449438203,0.1130434782608693,0.1886365402548958,0.5066079295154186,0.0638297872340425,0.358108108108108,0.0032852633953633,0.0046548866809419,0.0066552800962672,0.019940370571817,0.0027406785500345,0.0056786856711561,0.011498150643768,0.0366369290332815,0.5614491912360137,0.5750403594641849,0.6065067971035474,0.6875843449977528,0.5677002450100818,0.6563473581990849,0.7020599787991819,0.8006181427012522,0.4064794542835381,0.0337078651685392,1.212268839026396e-07,0.0825396825396825,0.576923076923077,0.7716894670439931,0.9623346388361256,0.9947525488935144,0.0325058906216803,0.7570831675508007,-5.523011628740897,-5.948162221537556,-5.589902172478544,-5.9845821014882565,-5.737489801734571,-1.0223565486697237,-0.3097096388289175,-0.3304898374657851,-0.3175915209847072,-0.3079800582947413,-0.3130053362526445,-0.3699222062724189,-0.493239251316977,-0.3284302988738987,-0.4415977333571733,-0.3627471932059827,-0.4214053014055422,-0.301029995663547,-0.3036704824667546,False
1,1,11,1,0.2857048581748969,0.1099304141095631,0.2857142857142857,0.4407128031005237,0.0141210731445369,1.331466838976654e-08,4.002928417718315e-09,5.119313377151925e-05,0.7297539376486473,0.9999999999999934,1.169707100251007e-13,0.9999999999999962,0.1602209944751381,0.134453781512605,0.0570742893712335,0.5617977528089888,0.0521739130434782,0.3871101440265257,0.4449339207048457,0.025531914893617,0.6006006006006005,0.0022317446395237,0.0032266501379908,0.0045696255004672,0.0096356877364882,0.0017311993059629,0.0035316199577627,0.0075165027143183,0.0157864775592849,0.5593427810428923,0.5726307288816905,0.6038043464657556,0.6822607307733095,0.5570154771982893,0.643787764360649,0.6885263450279604,0.7822405778329709,0.2869889595813699,0.0140449438202247,6.577878908160605e-08,0.0539682539682538,0.478021978021978,0.753968648919958,0.9564400689538826,0.9866683817262814,0.0389445036924988,0.740274190439374,-5.031188587363896,-5.9353022783101705,-5.595295505687703,-5.979205895945939,-5.56903398975974,-1.173603481740243,-0.325813843756119,-0.3173910738773713,-0.394342124443561,-0.3765611078132806,-0.3093169945664604,-0.4214348331477074,-0.4408107218602,-0.3239632631932116,-0.4557974355926057,-0.3744273900106829,-0.5536446635941914,-0.428042778819897,-0.2988547983597168,False
1,1,12,1,0.2767598819639584,0.0964492457162142,0.7142857142857142,0.4631957717319155,0.0141210773621971,4.313077764995187e-09,9.285083175317806e-09,0.0022994133750164,0.7825710080274122,0.9999999999999962,5.186780068605728e-14,0.9999999999999974,0.149171270718232,0.1092436974789916,0.0674524025385312,0.4999999999999998,0.1130434782608695,0.1924250077712154,0.4140969162995593,0.0553191489361702,0.3343343343343342,0.0057920744988807,0.0084930362914866,0.0125266037615195,0.0274788823879177,0.0043455994562594,0.0088233719165807,0.0191633101443917,0.043812757304708,0.5220605243118115,0.5318647679942483,0.561726214770901,0.638037257247404,0.5330867563108452,0.6163075800807248,0.659853103534339,0.7515553052237997,0.4264522151597787,0.0337078651685392,1.48579961813555e-07,0.1301587301587302,0.5714285714285713,0.7781230247724094,0.9493540778000966,0.9901915466186686,0.0390544123382261,0.77652293821337,-5.844924705907635,-5.974414263154233,-5.644786978318625,-5.807106494677365,-5.761398519905143,-1.6975345964884727,-0.3009206014553989,-0.3846196394288798,-0.4655817026839531,-0.3938519375718097,-0.4124559342355209,-0.3526044106001396,-0.5857920466876985,-0.6078163731298709,-0.4595109896973908,-0.5358697031265797,-0.6822036100707349,-0.3154327192677605,-0.2978063389213932,False
1,1,13,1,0.1699295229976514,0.0353106432653317,0.4285714285714285,0.6714771634114143,0.0141210736155482,1.921153606758038e-09,7.268677735709804e-09,0.004327065967319,0.8598037230793703,0.9999999999999908,1.391882594001004e-13,0.999999999999996,0.138121546961326,0.1512605042016806,0.0449014649043279,0.4662921348314607,0.1869565217391304,0.1146841080230662,0.5242290748898678,0.0212765957446808,0.7660660660660659,0.0039983427991274,0.0056827771066763,0.0082334822522764,0.0177460499764852,0.0038323940693003,0.0075583019483066,0.0156444988529765,0.035402298391713,0.5405321449772786,0.5519892913646656,0.5824201724102043,0.6594976593025259,0.5654324026498274,0.6537511420785009,0.6994775786906903,0.796699430063676,0.381880698296686,0.0224719101123595,2.469808646578408e-07,0.0888888888888888,0.5164835164835163,0.7106944745653667,0.933238847873316,0.983401529480916,0.0397763052278831,0.7631500820694717,-5.582240942634613,-5.92266527518201,-5.989992575069697,-5.856705241115725,-5.943478191455063,-1.0505885526300731,-0.3010299956635471,-0.3080465164814623,-0.3010299956635473,-0.4170780919386964,-0.2989981976970396,-0.3010299956635469,-0.4195113241727833,-0.3581510593889862,-0.301517632908628,-0.3767384487180739,-0.357996469429178,-0.301029995663547,-0.3010299956635469,False
1,1,14,1,0.1562186877154049,0.0278271166537835,0.2857142857142857,0.6364556297891267,0.0141210715881166,6.919027742218738e-09,7.339740868485183e-09,0.000976660373176,0.7638431438017386,0.9999999999999868,6.019375286334519e-14,0.9999999999999964,0.1602209944751381,0.1120448179271708,0.0692108203841531,0.5337078651685393,0.0739130434782606,0.2875484856266302,0.4185022026431717,0.0595744680851063,0.3183183183183182,0.0071925589904816,0.0092121744783173,0.0120253955977459,0.0243818126117451,0.0066928045015737,0.0118307616890409,0.0227993417389164,0.0459221859818128,0.525476394965251,0.5353546933735747,0.5649552416890983,0.6407660557944623,0.5591563191218812,0.6464131919225813,0.6917402475189299,0.7880842781790384,0.5982878493944572,0.0252808988764044,2.347487430135115e-07,0.1015873015873016,0.565934065934066,0.6987401808619131,0.9288749661068644,0.967355606026688,0.0320126421854787,0.7556099745798937,-5.362908932926164,-5.826714876214291,-5.783728263697802,-5.733537949000215,-5.549212597975025,-1.911391531026148,-0.4192735672673495,-0.5351862032184114,-0.7030464142519935,-0.5358102134776295,-0.4181922353228282,-0.6005592448201249,-0.4402883738119015,-0.7145744934396397,-1.0922748875555737,-0.6376583020278743,-0.6289619335462061,-0.7031908379951551,-0.9509727736822388,False
1,1,15,1,0.2101803178538167,0.052274155614684,0.4285714285714285,0.786673328172849,0.0141210761122825,2.368299554941097e-09,8.932529798923503e-09,0.0042783070075609,0.9169747782009248,0.999999999999994,1.6453561965564377e-13,0.9999999999999974,0.138121546961326,0.1176470588235294,0.0590510728316712,0.4719101123595506,0.0565217391304347,0.3151514159972514,0.4977973568281938,0.0595744680851063,0.3723723723723722,0.0023929447593967,0.0035950486351536,0.0046352985329645,0.010357660773714,0.0019326755325242,0.0039726159585979,0.0074331097254486,0.0163287232869812,0.5184934403071118,0.5275108546111975,0.5562026505061783,0.629013105736919,0.5347341763545904,0.6178953551737956,0.6606727161118118,0.7496190158989976,0.2460372478390711,0.044943820224719,9.889537264512177e-08,0.0698412698412699,0.4999999999999999,0.7662100500928972,0.951262895981324,0.9894265888220736,0.04730467993637,0.8014317631038795,-5.985653871767984,-5.990933785912665,-5.996507471139745,-5.999550207184716,-5.961351115900097,-1.0467207907998095,-0.3010299956635471,-0.301029995663547,-0.3010299956635473,-0.3010299956635473,-0.3010299956635466,-0.3010299956635469,-0.4014043529290922,-0.3010299956635471,-0.3010299956635468,-0.3051575069757379,-0.3006463647220375,-0.301029995663547,-0.3010299956635469,False
1,1,16,1,0.3631994589165906,0.1932215874865329,0.4285714285714285,0.6589681778361234,0.0141210750025826,2.684277736490522e-09,7.150108879406711e-09,0.0029543059962014,0.8101725246964546,0.9999999999999942,1.6747751850030053e-14,0.9999999999999988,0.1657458563535911,0.0840336134453781,0.0949476633973461,0.5168539325842697,0.0347826086956521,0.4660064834140059,0.4537444933920704,0.0680851063829787,0.307164307164307,0.001484796963921,0.0028466062401609,0.0043413187264768,0.0131669464822312,0.0012845437717863,0.0037619601750785,0.0081874849968937,0.023753359862418,0.5787805020999638,0.594250152787108,0.6266045424620192,0.708869769543531,0.5799958509135542,0.6707066124415676,0.7173616388474949,0.8170902598747694,0.2791058959194954,0.0280898876404494,7.358024648018064e-07,0.1079365079365079,0.4725274725274725,0.7653644128841797,0.957009156374654,0.9888587800030468,0.0323358773535298,0.7907201311866769,-5.953982449517314,-5.939975725874114,-5.64020407383219,-5.979368509341692,-5.818062357032991,-1.0694821019190386,-0.3137959805464707,-0.2985295338151799,-0.3180645138910687,-0.3210973448516207,-0.307820427158253,-0.3340676004236797,-0.4417276771558778,-0.4458777580188372,-0.3191662618517913,-0.5146393679536805,-0.3990988513643887,-0.2874823798844599,-0.3010299956635469,False
1,1,17,1,0.1770057000791138,0.0382646120310269,0.4285714285714285,0.6843460694548701,0.0141210791737072,1.2549133701608736e-08,7.846303015178596e-09,0.0004367279601824,0.795247535994501,0.9999999999999896,4.709006931305937e-15,0.9999999999999984,0.138121546961326,0.0812324929971987,0.0863553943789664,0.4662921348314607,0.0739130434782606,0.2559230176643105,0.5198237885462554,0.0978723404255319,0.2541827541827541,0.0027611800040475,0.0040305876870681,0.0054280493566113,0.014502909688016,0.0025155130583606,0.0051747477815131,0.0102181550341401,0.0277250499176315,0.5051911143133541,0.512811186720507,0.5408480872492746,0.6129692437800218,0.5482098387958432,0.6336512897800249,0.6777120934699026,0.7711413984768974,0.3763904191276563,0.044943820224719,9.398510239975916e-08,0.1015873015873016,0.5494505494505496,0.7232716768024519,0.9271275422734389,0.980625282401898,0.0219255928694456,0.7438853212655042,-4.917919043920021,-5.826924883262444,-5.600012565461299,-5.981721936191936,-5.550432693342138,-0.9667821398980884,-0.3035718584070197,-0.299582923477543,-0.2994437068571907,-0.3152662497530489,-0.3221855728065492,-0.3505754003772049,-0.4055865390438063,-0.3215802176398755,-0.3991696877403756,-0.3740076605946351,-0.3339652588364348,-0.3241946598858872,-0.30390671519018,False
1,1,18,1,0.2240117827162392,0.0766449013489174,0.2857142857142857,0.7534289281748501,0.0141210776649075,7.527433786328836e-09,7.510044276348354e-09,0.0008975758787448,0.8280390784495815,0.9999999999999946,5.734584820605406e-14,0.9999999999999972,0.138121546961326,0.1008403361344537,0.069391170932422,0.4719101123595506,0.0739130434782606,0.2585584733278371,0.3788546255506608,0.0595744680851063,0.2912912912912912,0.005791119881061,0.0074980233012758,0.0097875187236451,0.0224407635004513,0.0039419949516415,0.007248952804417,0.0136046536155937,0.031445479725635,0.4600433211969539,0.462945776592825,0.4886657345980209,0.555903317623309,0.4844796504902365,0.5594851935945371,0.598444995178923,0.6787974213637713,0.4121911412081291,0.044943820224719,1.820837790238068e-07,0.1238095238095237,0.4945054945054946,0.7374124869709211,0.9512270086980144,0.987401945690604,0.0213479765945387,0.7444324529382297,-5.068412629394254,-5.949630365265242,-5.939819801413509,-5.852538722722247,-5.756759634474258,-1.4017490169554268,-0.3007405812263463,-0.3032986279314312,-0.3010299956635473,-0.3010299956635473,-0.3010299956635466,-0.3057700324290422,-0.4155311833416108,-0.3161260800248925,-0.3010299956635468,-0.3622349267173549,-0.3257941341569135,-0.301029995663547,-0.3010299956635469,False
1,1,19,1,0.2235638941822522,0.0618844363755709,0.5714285714285714,0.5696469766066069,0.0141210714655778,1.2116938610935332e-09,6.256456040138432e-09,0.0060550569647866,0.8238028845496963,0.9999999999999872,8.971443343858213e-14,0.999999999999997,0.154696132596685,0.1428571428571428,0.0520499647426211,0.5224719101123594,0.1434782608695652,0.1622629779297482,0.5374449339207048,0.0468085106382978,0.4793543543543542,0.0041171667615922,0.0054877258000319,0.0075572144485831,0.0140402350923769,0.0045484757789755,0.0089636323450589,0.0176986847657282,0.0333605039958641,0.5763662888951306,0.5915141563087727,0.6238384237322878,0.7050385158773793,0.5954517686130568,0.6886771687370404,0.7367306300893651,0.8395294848357955,0.483952202851754,0.0140449438202247,1.5632999555204952e-07,0.038095238095238,0.4945054945054946,0.7492316015658766,0.9431015204762384,0.983730270205018,0.0529010896608391,0.764560223834786,-5.578101453841897,-5.948660920059966,-5.943914944194445,-5.928243963076998,-5.928042829321864,-1.1347826693328726,-0.3512347758908246,-0.3044559403341277,-0.3354957558664837,-0.3368748136038466,-0.3302487983191338,-0.4787757805594638,-0.6037143602182306,-0.4700617986418515,-1.0591146759828498,-0.5425495329733563,-0.3420572176102442,-0.2841581999414923,-0.3176441964535258,False
