fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,0.1020268028034359,0.006532355385861496,0.14285714285714285,0.8904645177488869,2.198857263735144e-07,7.784061125819237e-09,1.589691059899062e-08,0.0007988231305546443,0.0,0.9999999999999999,0.1726027397260275,0.17575757575757567,0.23747826942631295,0.07582232121669708,0.0911843262240945,0.10517002373223139,0.10451958654406568,0.08510415690552742,0.09867034686719955,0.11787688474498226,0.1119893793033212,0.2569486111985233,0.2776814374727795,0.27472805506493614,0.2758974922818822,0.2390629681618487,0.2759790491381512,0.27976515908941757,0.2827724285687099,0.6817389320174096,0.12020460358056266,3.4715784151400463e-07,0.14369501466275664,0.2888888888888892,0.8308820341149659,0.9352643740139008,0.9881232400619249,0.053795023005142995,0.6916406748535013,0.0,0.17094017094017072,0.31818181818181746,0.17543859649122806,0.1750972762645914,0.07729468599033817,0.4466170704735096,0.12856054014343377,0.23899741727597368,0.1736389761915702,0.24977773452185525,0.17578369531812243,0.18039020974204645
1,1,11,1,0.08949879834064015,0.004389624165796075,0.14285714285714285,0.9250971655130629,2.2275486772829503e-07,3.652315606483852e-08,1.3854842379764267e-08,0.00011923804028096972,0.0,0.9999999999999999,0.06849315068493159,0.045454545454545345,0.3083281398628925,0.058145940304870636,0.05394208772137149,0.07056266597172856,0.08077531547127981,0.0666055010439131,0.0674945826124358,0.0881551129864766,0.10065906873010022,0.23187581433928828,0.2361980023229855,0.23371173270989853,0.2434940235702281,0.21929422404216825,0.2453469064442595,0.24956811708039428,0.2673187572382878,0.7282043414120021,0.12020460358056266,4.306202085235451e-07,0.1378299120234604,0.4222222222222225,0.7696647615851253,0.8680290807639643,0.977365037922902,0.1372361676371439,0.7274000617449015,0.0,0.3846153846153846,0.2727272727272725,0.40806342780026994,0.22178988326848245,0.067632850241546,0.5972906403940887,0.2686786524136382,0.363112166998923,0.29806186003984747,0.3719016600166807,0.30646560917684895,0.30622093664047667
1,1,12,1,0.09990282516502229,0.006863380166587552,0.0,0.9040405228027257,2.2490869437739632e-07,7.983292530854386e-10,1.4413357696140444e-08,0.0073549987015797975,0.0,0.9999999999999999,0.06027397260273973,0.045454545454545345,0.27290320464460266,0.06362944056643838,0.059900922497817255,0.06054145751261186,0.06894706361959446,0.07510280091426996,0.06627002111626279,0.07441012219262699,0.08838876221389569,0.24105539208022297,0.24622046478771042,0.2312378835776745,0.2395808226622972,0.22778889885336173,0.24647153460690874,0.24060501245297672,0.2596347192709889,0.7649418280776934,0.1253196930946292,2.4979317502155126e-07,0.13196480938416416,0.6333333333333333,0.81807132786758,0.915026751725712,0.9870670986893808,0.0749928691930668,0.7108906813591156,0.0,0.3931623931623931,0.31818181818181746,0.4035087719298245,0.11284046692607003,0.10628019323671495,0.2297384471029792,0.2088616554027687,0.3295654224009763,0.2450976077903575,0.3393401085371779,0.24888303054392913,0.24706164722651192
1,1,13,1,0.09545357559836679,0.005249899430164077,0.0,0.8880658051512366,2.2334853188640793e-07,5.752140887423745e-09,1.5284229066015653e-08,0.0010510554450180812,0.0,0.9999999999999999,0.06301369863013695,0.048484848484848506,0.27182972175919967,0.03279732029858523,0.03780931941575233,0.06215577994930954,0.07734344436027163,0.050278215765497125,0.05197717207472319,0.07772281658005498,0.10248210117102075,0.22716022869946484,0.2395743046839104,0.24390035653242392,0.2577723575967874,0.220933878220528,0.24956635699193475,0.25802412856398704,0.28571887639990123,0.6891187574831448,0.1253196930946292,2.3625544510063383e-07,0.14076246334310852,0.3333333333333335,0.8553934752991896,0.9320777845921704,0.9890645837776484,0.13244780866876454,0.661169105696129,0.0,0.2991452991452991,0.31818181818181746,0.3070175438596491,0.245136186770428,0.0483091787439614,0.7570959418250058,0.1053419853691997,0.21660828762478523,0.1396643890881477,0.23092826228301044,0.1332047815931805,0.14489804569540743
1,1,14,1,0.10570682063975971,0.006665212699180188,0.2857142857142857,0.9244329325115083,2.2453000042084796e-07,8.047460680012894e-10,1.3866391854555073e-08,0.007023567954931292,0.0,0.9999999999999999,0.17260273972602733,0.10000000000000002,0.4504150384979995,0.08509914293789528,0.08621227188408848,0.09523014490291692,0.11385973266411664,0.10670965837518875,0.10859696240948846,0.12643054126705178,0.14867199087988692,0.25621837157865623,0.26532011070997963,0.25763132780416864,0.2743228045770284,0.2636036544839542,0.2926418355914453,0.2957976423188088,0.3212963258444427,0.7632220371621101,0.12787723785166244,2.9477978757662913e-07,0.14076246334310852,0.4555555555555557,0.8039250180551925,0.8767618764051868,0.9844230749727299,0.12565523551014807,0.7249890892585932,0.0,0.1196581196581194,0.2727272727272725,0.13090418353576255,0.16342412451361857,0.0434782608695653,0.5561978485975672,0.29253636303524244,0.39863141160143667,0.3339190925621809,0.4111779653866743,0.3396382895038208,0.3273823328116301
1,1,15,1,0.0894142879013695,0.00446234483835978,0.14285714285714285,0.9263424793792198,2.2496148526287425e-07,3.8754469295429336e-09,1.3374802740288698e-08,0.0013798151670089,0.0,0.9999999999999999,0.07397260273972606,0.0787878787878787,0.20686412787964276,0.0823448059237214,0.11625713211655514,0.12435145137027093,0.1285726309444517,0.08957710961083687,0.11619488532238342,0.13013712343009043,0.13670587369036502,0.23368985351646387,0.26796352563264025,0.2586000670636819,0.2632501931114789,0.21289096594267165,0.25673474201689805,0.2553202740581839,0.26743737184552097,0.7286037649818771,0.12787723785166244,3.288060706639021e-07,0.14076246334310852,0.36666666666666625,0.7964641449355243,0.8637233293418909,0.973552990286473,0.18562390264788325,0.7655937993718807,0.0,0.2649572649572651,0.18181818181818254,0.30614035087719305,0.11284046692607003,0.15458937198067638,0.14432526875197177,0.39245483235203293,0.531392290244892,0.43490114880758224,0.5470502838325975,0.44117098393996135,0.4465207917385683
1,1,16,1,0.08603384730106958,0.004377173461527185,0.0,0.9288197937418234,2.235218004161529e-07,3.4899703191339134e-08,1.2625367513768213e-08,0.00011233548699273962,0.0,0.9999999999999999,0.10410958904109593,0.08181818181818186,0.29952558020258996,0.08576522988809543,0.08386733798112372,0.10032783954982216,0.11020414332210604,0.09578143749747953,0.09448618203629355,0.10939255130543157,0.12407582220827373,0.22212741972270755,0.2260103680073684,0.2218943629440836,0.2311587306600683,0.20803230741282186,0.22728021916161578,0.22585099858959867,0.2447433541625078,0.572226696695322,0.12276214833759592,3.288060706639021e-07,0.14076246334310852,0.38888888888888884,0.7704938772040792,0.8312838058692584,0.9678818085602474,0.1699607939602828,0.735481658163493,0.0,0.21367521367521347,0.22727272727272751,0.239594083247334,0.08171206225680919,0.08212560386473428,0.21598775837520262,0.46054280777960344,0.6003337006199039,0.510123621016169,0.6141920697450483,0.5125776457187823,0.5338692465445907
1,1,17,1,0.0967705772803813,0.005138650282624321,0.14285714285714285,0.936327392233045,2.2504648013466332e-07,2.177160579088842e-08,1.625569725168156e-08,0.0002688975492357348,0.0,0.9999999999999999,0.15616438356164394,0.11515151515151519,0.3487626618797283,0.06797232891620825,0.0640358316355975,0.08683047925757514,0.11333315139516675,0.08736450401576257,0.08364952719330954,0.10936341218987544,0.14018345657344633,0.2292631083846547,0.23304877193656603,0.23522205862680012,0.258502364848329,0.23285330398950288,0.25495643181956695,0.26349164407092107,0.2959516878093015,0.6098932969798576,0.12787723785166244,4.0814177380958877e-07,0.14662756598240462,0.32222222222222197,0.8292364342512037,0.8588556646078374,0.9737679652322537,0.19761234290087043,0.774016031668775,0.0,0.3076923076923075,0.3636363636363624,0.3044184535412605,0.25680933852140087,0.14975845410628028,0.4004777954739064,0.3680635953847662,0.504321962809994,0.40970313350587095,0.5168368535963261,0.42679010754132185,0.42959849611991396
1,1,18,1,0.10661712224784808,0.007106205822371307,0.14285714285714285,0.9206795616477369,2.2516770815197353e-07,1.5060454020771947e-08,1.3255741814306309e-08,0.00032496005201842554,0.0,0.9999999999999999,0.11506849315068499,0.05151515151515153,0.47390691114245403,0.04260862774437629,0.07268539776317157,0.0834800016814734,0.08632471080816295,0.0661627983504024,0.09136527706700093,0.11376962731901274,0.1161010749348188,0.24631594357425513,0.2787496902891188,0.27391064133797904,0.2781264790930472,0.2536508619852821,0.3028826256587208,0.31001375146656696,0.3205434061766508,0.7045824659432411,0.11764705882352937,2.7901776621706825e-07,0.14076246334310852,0.2666666666666666,0.8040215262241626,0.934487508811273,0.9894594522966251,0.08371500889137085,0.7064437361708797,0.0,0.2991452991452991,0.3636363636363624,0.2958089668615985,0.12451361867704283,0.0048309178743960735,0.6576615320457686,0.18600758150007213,0.2679257279677678,0.2207677127805141,0.2767471970887725,0.2229629579934327,0.21205329858525723
1,1,19,1,0.10029755401345855,0.006249681500436168,0.0,0.9182086745913725,2.2454951833875747e-07,1.4714601220073034e-10,1.4216148769748188e-08,0.03937008510480817,0.0,0.9999999999999999,0.12054794520547946,0.05454545454545452,0.479548660084626,0.06412594516731257,0.07111205318782571,0.07937614215217959,0.06469634092295962,0.0781998612005601,0.08621450489360993,0.0994004170460483,0.07955906554814751,0.242473265864234,0.2561634961954794,0.2477140876909235,0.23735282958845783,0.23436946229267053,0.2669704187822861,0.265725634001718,0.257699408425087,0.7775739436587457,0.1253196930946292,3.113616739072781e-07,0.14076246334310852,0.4777777777777774,0.7740252310464619,0.8882933365267931,0.9829438761949607,0.11708354375599456,0.6941513456370279,0.0,0.24786324786324787,0.3636363636363624,0.24415204678362568,0.062256809338521235,0.009661835748792424,0.4055242786769879,0.19301617697890694,0.3309836398193893,0.22789068406715773,0.34433576703846724,0.2313738093598745,0.2408648215999618
1,2,0,1,0.09786490314975357,0.005941453428761142,0.2857142857142857,0.9452431763252266,2.960346706060738e-07,1.4849978335555222e-08,1.3554100459962886e-08,0.000338143953141746,0.0,0.9999999999999999,0.11232876712328776,0.06060606060606051,0.41607898448519026,0.033239690023352086,0.04552429573791633,0.06637580172645974,0.06491547583021429,0.03806668495417276,0.04843594263499401,0.07410293653689781,0.06753576016385365,0.1802993590156543,0.1955007874225374,0.19430156925779463,0.19379902445892105,0.15536475967492203,0.1834606395056434,0.19030227422400203,0.19097702001351813,0.5564307044101464,0.12787723785166244,4.5426786391081864e-07,0.14076246334310852,0.23333333333333295,0.744915376347814,0.8642810263830931,0.9813745143885679,0.09338708811332935,0.7847184908992908,0.0,0.2649572649572647,0.31818181818181746,0.27192982456140347,0.18677042801556407,0.08695652173913035,0.44039088989827935,0.47477872704832413,0.6117566199935889,0.5070757671949255,0.6251475932122221,0.5161331525426649,0.5442905548225856
1,2,1,1,0.08965834632375513,0.003999513229325692,0.14285714285714285,0.9565586968074801,2.9728804138370097e-07,2.1648826803806383e-08,1.1536320680362636e-08,0.00018313727551611832,0.0,0.9999999999999999,0.08767123287671236,0.08787878787878785,0.22566995768688286,0.08316173459827592,0.10052837933736064,0.12190801975656917,0.13068349005105628,0.10121413724312578,0.11657524584910162,0.14427988977111805,0.15696863260176264,0.16374858695936645,0.18049065275623233,0.1774898165985237,0.18526261115066267,0.17223751847871138,0.20025628821655994,0.20930572195446595,0.2255777999976104,0.7264800004322338,0.13043478260869573,3.113616739072781e-07,0.14662756598240462,0.4111111111111114,0.7075446352921126,0.8013623730827462,0.9577961579883834,0.17014331125445697,0.805549718791034,0.0,0.4358974358974359,0.2727272727272725,0.4617071524966261,0.1517509727626459,0.12077294685990347,0.2757999751624789,0.8041786309735965,0.956105929514151,0.8479146488773146,0.9707422983129002,0.8492696347065916,0.8622210158784913
1,2,2,1,0.09078672144202633,0.0042455261572767805,0.0,0.9403380053016253,2.951157266689532e-07,3.039771201147234e-08,1.1742303451243423e-08,0.00012269323408573476,0.0,0.9999999999999999,0.06849315068493159,0.030303030303030165,0.38601440130651027,0.07023074660074197,0.06983290816479543,0.089209378698073,0.09923573154662801,0.07490183218797547,0.08310020341682622,0.10296299345632387,0.11355940448437196,0.17317742639247058,0.17527495170693264,0.17095077192626462,0.18003292904052293,0.1607585444282551,0.18377804933249953,0.1853565105770898,0.2001679978042884,0.742891939885618,0.13554987212276226,4.306202085235451e-07,0.15542521994134897,0.36666666666666625,0.7847420215372516,0.867069201965986,0.9762151576406177,0.11000084047081743,0.7589378543506384,0.0,0.5042735042735045,0.2727272727272725,0.5332321187584346,0.11284046692607003,0.0917874396135267,0.2627648760653688,0.5575759262466675,0.6866066951581458,0.5989690706038338,0.6975076148582287,0.6089354830589933,0.6172221493087724
1,2,3,1,0.1017928746974806,0.006522025930569726,0.14285714285714285,0.9425469994613014,2.988742101987147e-07,3.487355111845086e-08,1.0866946364790364e-08,9.22099445253117e-05,0.0,0.9999999999999999,0.1863013698630138,0.1242424242424242,0.4022812289200956,0.06029281634689321,0.08004277431254164,0.07779584722002075,0.0797421287012583,0.07617802417258501,0.08672538384131567,0.08933634246867272,0.0866965953264539,0.16861960193068126,0.1885725955562091,0.16526273894134758,0.16706513824132962,0.1617523828469387,0.18683854421330692,0.17290724562536353,0.17589683393659294,0.7732099871214984,0.13043478260869573,3.664641837185171e-07,0.14369501466275664,0.2888888888888892,0.7359114011251293,0.821415524971048,0.9628780648661728,0.2035501128931369,0.799527503015989,0.0,0.31623931623931645,0.3636363636363624,0.31302794022092273,0.11673151750972757,0.0531400966183575,0.38738421743347873,0.5608915614623815,0.7351471880306071,0.6137468779078972,0.7491871525525375,0.6120860830940382,0.6251566714896655
1,2,4,1,0.08884358421767402,0.004182916865691496,0.14285714285714285,0.9475546546133058,2.957922241350769e-07,9.629134801656323e-09,1.531053835811213e-08,0.0006143697978649164,0.0,0.9999999999999999,0.06301369863013695,0.0636363636363635,0.21530756167064846,0.08973099123790546,0.10386193775973313,0.13263243404354508,0.1627249863890151,0.09531876746064283,0.11382318058570151,0.14768700119033373,0.1792248113411835,0.1883676169439803,0.20340850328589866,0.20840764686691982,0.23580723734002051,0.17895410059827277,0.21126140687136785,0.2260958933375442,0.2594868244701406,0.710186557808631,0.13810741687979544,4.0814177380958877e-07,0.15249266862170086,0.5,0.7799648725831458,0.7742003748788591,0.9536741382313121,0.25567838900968115,0.8057613490011735,0.0,0.07692307692307665,0.40909090909091006,0.06523125996810208,0.10505836575875471,0.10144927536231885,0.22395825534909491,0.8065683923442513,0.9843448854441399,0.8819969147896789,1.0,0.8827274941648313,0.8742515256167882
1,2,5,1,0.11502358216303264,0.009464963895915363,0.14285714285714285,0.9286276668635852,2.964619197083497e-07,3.342466323702666e-08,1.2579550102567237e-08,0.00011834575469054319,0.0,0.9999999999999999,0.18356164383561654,0.07575757575757568,0.5993027649892222,0.09110923160670031,0.06290169910265891,0.06394485715674614,0.06811438337018105,0.10613292505865762,0.08833072848166668,0.09082523509682394,0.10872984445078326,0.21991301690684406,0.20110131184609115,0.1825921236615765,0.1867948486998664,0.22817302697142017,0.23566007897953156,0.2241393244805261,0.24599956249856703,0.6674415326864218,0.12787723785166244,3.4715784151400463e-07,0.1378299120234604,0.4444444444444442,0.8173071805405057,0.9040189118901054,0.9793451404503886,0.17164554490609502,0.7379212374728573,0.0,0.205128205128205,0.31818181818181746,0.21052631578947378,0.15564202334630348,0.07246376811594207,0.41721734951339673,0.36750778859837907,0.5008480198561192,0.39887554486482957,0.5132800493610232,0.42828650852980954,0.420690288057157
