fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14
1,1,10,1,0.12327140515576224,0.004749285897361408,0.16666666666666666,0.8513770604214145,2.130307534808521e-07,8.305029553352486e-10,8.701784515288455e-09,0.004993321911030629,0.0,0.9999999999999999,0.3526315789473683,0.2721893491124261,0.4981968935457309,0.26572062673682795,0.2514895869083874,0.22835491696745447,0.21940459031906467,0.23106729477780374,0.23752143145845317,0.2282171327590068,0.2058759425659169,0.2512005218016191,0.22155787135285843,0.16471645793854517,0.18134936546079117,0.18816387453841432,0.18836794077444197,0.13315619938885304,0.13228137873695456,0.7552283650944775,0.12735849056603774,3.140502511462929e-07,0.19459459459459458,0.5820895522388057,0.8866797461277303,0.849752027928556,0.9380999386584827,0.2686447603723651,0.598838279238644,0.0,0.31250000000000017,0.0,0.31250000000000006,0.20161290322580636,0.25531914893617036,0.2502536706833477,0.37462831288023035,0.4195180988842011,0.43760159631754725,0.47438109797712436,0.5308354686494217,0.5497791821604414,0.5708040103223844,0.5957776691771932,0.6036221693964281,0.6131177092227944,0.6263847910913904,0.6360670525917267,0.6436283429989551,0.6480642520250406,0.6479657905210681
1,1,11,1,0.14106850044726146,0.007841588041723493,0.33333333333333337,0.8792532763409406,2.1316858714997815e-07,7.957213294874228e-11,1.1097174167772101e-08,0.06589225715528514,0.0,0.9999999999999999,0.11052631578947367,0.17751479289940827,0.12650140557117295,0.11340634166396213,0.1315520199633814,0.16140578528849947,0.12451525783009032,0.12748168215429911,0.12156004851379953,0.16543705840378542,0.14070777600493956,0.13158076351108394,0.1354399384346051,0.13306549539327017,0.12303843999021691,0.11808750121452116,0.11063012465994282,0.11243606650689308,0.10874073442268761,0.5570676556335932,0.12735849056603774,2.833055370724629e-07,0.18918918918918926,0.4328358208955221,0.8161816276144895,0.9133229357482087,0.9794676945234588,0.09996802888534423,0.5061594319494986,0.0,0.45312500000000017,0.0,0.45312500000000006,0.2983870967741934,0.2765957446808509,0.3639606074412358,0.14758235957635546,0.1340600521917259,0.16613664829622565,0.18948953069766228,0.20702446982558764,0.21692705556486414,0.22217970112329177,0.23303652100863004,0.23823748843872372,0.2430754373876276,0.2487877645075336,0.25259112754704094,0.25352187490251676,0.25598043043616014,0.25607132384931974
1,1,12,1,0.16400151366651566,0.012519198449913733,0.0,0.8684649200882006,2.1665037944421454e-07,4.688245238154162e-09,1.1275390909497836e-08,0.0011081464352142528,0.0,0.9999999999999999,0.26315789473684215,0.27810650887573973,0.3101041400460007,0.11292676043130823,0.13825732874084462,0.15560308909957643,0.19019951286889136,0.12002219571593009,0.14084183145974039,0.1693155186949582,0.21067227397483412,0.11905634965294076,0.12903756009861633,0.11310792061578212,0.1755819822475182,0.10749179900484562,0.12621969222294005,0.11234992632741414,0.17699031265528442,0.8626796600596269,0.11792452830188682,2.555259097980893e-07,0.19189189189189185,0.4179104477611939,0.8180011680744181,0.918550810110375,0.9728496044564388,0.14670614205756577,0.6077856899720531,0.0,0.24999999999999983,0.0,0.24999999999999983,0.2177419354838709,0.21276595744680837,0.2877365993319547,0.0422959891568373,0.06012434068269057,0.08680942826134586,0.09936388554067199,0.13077853320974508,0.14142970279773093,0.1428735279555262,0.15799301795897924,0.16618952748473137,0.16937838638387226,0.1731558041469501,0.1753234706697484,0.17843484155333722,0.18199999234575848,0.18195016789020535
1,1,13,1,0.15269321194094357,0.009788495259270098,0.16666666666666666,0.8358587370791006,2.1371708287054509e-07,2.080733952268222e-08,9.67432771830877e-09,0.00018187716722867852,0.0,0.9999999999999999,0.1894736842105263,0.17159763313609475,0.3513927932532584,0.2290786153384129,0.14481575824750237,0.19598741669648978,0.22397545794651652,0.23989563801996794,0.10891917659987171,0.20392636910705852,0.22404913328421716,0.23353773361595298,0.135747310847259,0.15542025611032229,0.20992371923624376,0.21863039395090933,0.08302335146477491,0.13795273597077762,0.1807291647832222,0.6986592242114953,0.12264150943396224,3.4807653357786345e-07,0.19189189189189185,0.4328358208955221,0.8556947265122501,0.9004863297745302,0.9710174792110262,0.13266816513461138,0.5409180122236538,0.0,0.5781249999999998,0.0,0.578125,0.3951612903225805,0.46808510638297873,0.39430571019564176,0.04625522252239045,0.133026621025238,0.1301845607529073,0.1366038811533612,0.17358619903890915,0.19062139272220646,0.21386199162793873,0.23711833921142134,0.23494042630790668,0.2399183596040908,0.24890811635248355,0.25403898159210647,0.25843281010423325,0.2611415476538168,0.2611415476538168
1,1,14,1,0.12079966047921789,0.004510310509964402,0.16666666666666666,0.8656688355496195,2.1597563889012994e-07,8.583753582381643e-08,9.569106217749953e-09,1.2354250740675419e-05,0.0,0.9999999999999999,0.11578947368421047,0.10650887573964496,0.29476835456901923,0.10992879376424392,0.11817906410040857,0.14978544536224836,0.17715148736650765,0.10616374756722913,0.09403408705201033,0.14231787890530723,0.1646222030628992,0.06385198702023465,0.05115380990778362,0.04620374182761666,0.10562847182932955,0.02985453289357498,0.0021049254627326652,0.0,0.05442278596053063,0.6669003720242404,0.1438679245283019,3.140502511462929e-07,0.19729729729729728,0.3134328358208953,0.7547308831208648,0.741129390272679,0.920430087814812,0.30646823040918597,0.6155977971534137,0.0,0.2031249999999999,0.0,0.20312499999999994,0.1774193548387096,0.2765957446808509,0.2122350936692071,0.48207778219226327,0.5688451769957794,0.6114977368727488,0.6278665438134587,0.6505058800241856,0.6671510886618384,0.67506297302599,0.6969084929993647,0.7071758992692168,0.7183028718411664,0.7252436930747299,0.7270496441944598,0.7298969331028788,0.7328214247551135,0.7331362724301409
1,1,15,1,0.1358869870028539,0.006053700771343514,0.16666666666666666,0.8820369015905555,2.167864153089203e-07,8.920811346310309e-09,1.1138403265520488e-08,0.0005557346353919006,0.0,0.9999999999999999,0.15789473684210525,0.18934911242603555,0.23005471035845998,0.1357440518270978,0.19637173378839512,0.22285875292581048,0.2089415131002712,0.1321655603711599,0.20437563103030365,0.22959053976417954,0.21854544707754364,0.11845322066790087,0.16366383105192728,0.15804760625545722,0.16967684199354083,0.09316049152077455,0.16188632882229792,0.14454614728480186,0.15525567058244916,0.8272308423169421,0.13679245283018876,2.907968835814683e-07,0.19729729729729728,0.2537313432835817,0.8597260379807814,0.8736800642626577,0.9607750007145999,0.15464800303279064,0.6416365559824666,0.0,0.46875000000000006,0.0,0.46875000000000006,0.29032258064516125,0.46808510638297873,0.28021407385922403,0.28943799220078725,0.31255917480292905,0.34316736297923023,0.3638667203600334,0.39050035115098347,0.41404743524412346,0.43171066006072034,0.4391478873636725,0.44380424680136565,0.44879479836207525,0.45729888194389323,0.4608384314611409,0.46381665646262316,0.46591371582490493,0.46598748421561775
1,1,16,1,0.11448826019214427,0.002578958344476768,0.0,0.8926530701545756,2.135618124448206e-07,1.539509983116508e-08,1.0050636837125314e-08,0.0002717026900129979,0.0,0.9999999999999999,0.15263157894736845,0.10650887573964496,0.42689204483224436,0.1746262579043597,0.1541136305813885,0.19714469705824655,0.23422299498707533,0.18275922176815806,0.14070026507441558,0.18697938742640452,0.21580159711979996,0.1401042184843151,0.0990993368689026,0.10880968212469289,0.17640716508828036,0.12079860312805268,0.06376858547844222,0.06315666215140359,0.1220991107497359,0.8274384300273288,0.12735849056603774,3.4807653357786345e-07,0.19729729729729728,0.4477611940298507,0.7943679567781619,0.7638446788927311,0.9105777044879781,0.3385631309579959,0.6862666568497843,0.0,0.31250000000000017,0.0,0.31250000000000006,0.25806451612903203,0.2765957446808518,0.3133854361838928,0.4981528262379551,0.61279923152851,0.690682315838635,0.7309467715334521,0.7417535039749161,0.7704616450760415,0.7911624984813821,0.8221509904955919,0.8480577558564171,0.8674735685064716,0.87630222704834,0.8859770491785319,0.8920268551624626,0.8960236411345166,0.8960236411345166
1,1,17,1,0.1417143080872528,0.006681948204065775,0.0,0.8880541606844576,2.1438369408111047e-07,1.1298868526818421e-09,1.0101034426642364e-08,0.004239056202783752,0.0,0.9999999999999999,0.17894736842105258,0.21893491124260364,0.22905604300953147,0.24003838103585617,0.23514193161669905,0.2569042495096582,0.23300019858647403,0.23906880264491537,0.24081563738295564,0.2701050965131955,0.26024518599538093,0.24870904185631848,0.23158833508335552,0.22442803326822125,0.22442286029955227,0.23089414889431592,0.2338950515587067,0.2274345602351422,0.23535379826707759,0.7246323485453527,0.13679245283018876,3.140502511462929e-07,0.19729729729729728,0.4328358208955221,0.8111295945119599,0.8016367375825482,0.9392272088837785,0.21222190032988414,0.6073339796864381,0.0,0.515625,0.0,0.515625,0.161290322580645,0.5106382978723407,0.13001431525369808,0.3418565972317662,0.3312840111786053,0.3795089806343144,0.42402103362140187,0.44859445255820907,0.4518732907102332,0.4670849124195364,0.48002862209323216,0.49128476934913645,0.5029063284657114,0.512049510085635,0.5143826032004837,0.5169966530191155,0.5193165000694151,0.5195389130095625
1,1,18,1,0.15355136858929147,0.008679392834641253,0.0,0.8949808154615033,2.1535793134965007e-07,1.8435764169479247e-09,1.1057562869348555e-08,0.0028254128262980484,0.0,0.9999999999999999,0.24210526315789466,0.2721893491124261,0.27799074310702215,0.17545233322039233,0.17196341136513982,0.22081603448016895,0.21371880135234433,0.20650146275573122,0.1848865593394764,0.240151425418891,0.2291907269169977,0.17183454777992158,0.15299534811879123,0.17098962698774645,0.18942996789983113,0.18552450868260217,0.1612014835399117,0.1776218339213056,0.18661550476661748,0.6805221802134835,0.13679245283018876,2.9828823009047364e-07,0.18108108108108106,0.4029850746268653,0.8038521675178636,0.8786689416081614,0.939436488857897,0.2490775323786481,0.6784113683042848,0.0,0.40625000000000017,0.0,0.40624999999999994,0.314516129032258,0.40425531914893686,0.33003633872092586,0.15947474455501598,0.19602124282866007,0.24544643246481535,0.2723489115250368,0.2959037149029027,0.29983134074422724,0.3101394684873573,0.3292026401818813,0.34188860915263897,0.34911663260033343,0.35796998525093526,0.3632698218842534,0.36777831574023945,0.3716310356343615,0.3720292811136918
1,1,19,1,0.1446540544920925,0.006059801583180324,0.16666666666666666,0.8939545928078901,2.13800191219868e-07,1.69069161560923e-09,9.808980107782126e-09,0.002739331581625474,0.0,0.9999999999999999,0.2789473684210526,0.18343195266272203,0.5578360592895479,0.15034601087877753,0.1125638823999896,0.12851655999942502,0.19215814290395783,0.15810997530910864,0.11834477037780888,0.12982166368582915,0.22546388723086896,0.15155793769774184,0.09808055689338924,0.0793105293120967,0.17266737374395846,0.14276138985348763,0.10047670598221292,0.06679757755260607,0.18944199837699272,0.7605211617126764,0.12735849056603774,2.3042540993167526e-07,0.18648648648648652,0.3582089552238803,0.8110804572326309,0.9015500334774487,0.9659746284530524,0.16488009866065462,0.6513819673316854,0.0,0.515625,0.0,0.5156249999999998,0.23387096774193553,0.46808510638297873,0.2187801158319221,0.20597040357955865,0.21172416335481192,0.2528857337347561,0.2844794274771689,0.32613227314763393,0.3350068976637961,0.34991449525023866,0.36336130215340545,0.3676692280725582,0.3718699255783109,0.37803164997356986,0.382430716097246,0.3864788620863664,0.38919798591671895,0.38946643036562745
1,2,0,1,0.17321072223178696,0.01476506609303225,0.16666666666666666,0.9103972405791645,2.840058795526352e-07,8.107647729535877e-09,1.1772558940979885e-08,0.000652163294263237,0.0,0.9999999999999999,0.19473684210526307,0.26627218934911245,0.19156574858000225,0.20075062490163265,0.15779308053396868,0.18208631912271656,0.18893191349728244,0.19584680563927082,0.15511519854948885,0.20372913589145214,0.2242267601961112,0.17699432035915375,0.11453715669609332,0.10440664546578338,0.13950541585681553,0.16014370827172708,0.11195035089574523,0.11780181026349623,0.16309570422829867,0.6087449111996759,0.13207547169811326,3.140502511462929e-07,0.18108108108108106,0.5820895522388057,0.7731465322234499,0.8665375169666554,0.9530935286923716,0.14917350707515237,0.6052138496024456,0.0,0.3124999999999997,0.0,0.31249999999999983,0.24193548387096772,0.3617021276595749,0.26168637223194235,0.19009951975568162,0.280010408711451,0.28490580294778245,0.3199368708297614,0.32787234227592044,0.34323642916687547,0.3519461869882865,0.3649721744874035,0.3702096845497589,0.37783117648244513,0.3812075121668712,0.3853752755541675,0.38833903759952504,0.3904892619882816,0.3906373461546364
1,2,1,1,0.14494937026907526,0.006167290496463052,0.0,0.9396181061265138,2.840474062327062e-07,4.321353638220902e-09,9.050212789295274e-09,0.0009649612285001211,0.0,0.9999999999999999,0.12105263157894741,0.14792899408284038,0.20983169654266004,0.16944355332613203,0.14399896273413026,0.20499087315089703,0.19266271374329658,0.177458255729386,0.15041727849017783,0.22432079695248164,0.22007869805999491,0.10378019923147452,0.05240641771246057,0.08102162083775766,0.09601025718322953,0.10150045847637601,0.05734802947401807,0.08829037515324123,0.11031811731054031,0.6430595752235271,0.1344339622641509,2.9828823009047364e-07,0.19459459459459458,0.4029850746268653,0.772803611266295,0.7701322616202866,0.8957706975839601,0.2764640721846989,0.7357433349387104,0.0,0.3124999999999997,0.0,0.31249999999999983,0.25806451612903236,0.38297872340425543,0.2730833465881978,0.5398138836392303,0.5649362274441867,0.6006478647077413,0.6236755258526734,0.656682986597616,0.678624053576858,0.6943659060952945,0.7141860633194013,0.7213859879491642,0.7326907406654364,0.739491458265634,0.7458960462228752,0.7481769591409331,0.7521760899092762,0.7525827618905716
1,2,2,1,0.14054514426625903,0.006209868885771627,0.0,0.9095776411595682,2.8456438171936837e-07,3.311523064215161e-09,9.406743891956364e-09,0.0013220129846130218,0.0,0.9999999999999999,0.22105263157894733,0.24852071005917162,0.2730143329276165,0.13753130582198814,0.17829388451122197,0.19104622933036108,0.2032975078401449,0.1512986090546351,0.18557198873472347,0.20153683852021964,0.2091297806681116,0.08502229454773691,0.10749480189844851,0.08326321391180169,0.12534968804447977,0.08064652202947309,0.105371480041484,0.07154264026083623,0.10699387527547988,0.7475476611290346,0.13679245283018876,2.833055370724629e-07,0.20270270270270274,0.567164179104477,0.8885277429450413,0.8034186997024051,0.9138098003336328,0.319133970046158,0.6796548755024447,0.0,0.34374999999999983,0.0,0.34374999999999994,0.20161290322580636,0.3617021276595749,0.2143223229591927,0.5601786808520859,0.6198892552990529,0.6694762425591394,0.6930812839837266,0.7154195616588199,0.7371869305018715,0.7533898722859387,0.7731893195409101,0.7854308827684366,0.7953620709153837,0.8048511070667079,0.8104522491129447,0.8170802571548386,0.8209087428689503,0.8208067095916352
