fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15
1,1,10,1,0.1366955678064256,0.004880365531307928,0.2,0.8245714791996377,2.0448333135820126e-07,1.7454171486273148e-08,7.473512269295069e-09,1.990713935278707e-05,0.0,1.0,0.33333333333333354,0.2867647058823529,0.5453095259675516,0.10240841127971412,0.1979684033715059,0.2248409260311448,0.24102570231169818,0.12217767947477676,0.17691969605754165,0.20690757641220903,0.23075993144133888,0.0722411498403357,0.12690648333388876,0.16895248939926355,0.17834148758621904,0.08955221917023726,0.10734372831157524,0.12396831009541709,0.12495052650048111,0.48865655159305055,0.13801452784503637,1.894133041601869e-07,0.21874999999999997,0.3787878787878789,0.8512832480981984,0.8628718468263337,0.9360520376123342,0.22651732432937471,0.5479766330461745,0.0,0.4444444444444445,1.1102230246251565e-16,0.4444444444444444,0.2596153846153847,0.44000000000000017,0.2579585908087859,0.3699262123751301,0.4109989422724698,0.4532780092370694,0.470309799027089,0.5049502629725469,0.5581213366303104,0.5759633136898523,0.5957653710598596,0.6192866013677993,0.6266748778466293,0.6356181720772689,0.6481136614230543,0.6572328178900793,0.6643543555921685,0.6685322791569221,0.668439544018476
1,1,11,1,0.15037731561109408,0.007939243429979644,0.4000000000000001,0.8782229203264322,2.051041032355407e-07,6.506446867990722e-10,1.0034497294283607e-08,0.0014635132336422057,0.0,1.0,0.16326530612244916,0.30147058823529416,0.16345699742876624,0.16619449468673764,0.1659724975204313,0.12995603770720554,0.1656429233827741,0.15806676949811027,0.17046302611939468,0.14926641872058144,0.1810699704517973,0.15947011866030159,0.11905023156280059,0.09620573403076427,0.12435230176987366,0.1538193212674006,0.13157552137974082,0.09676961233004178,0.10317949390922732,0.8369424922935349,0.14043583535108964,2.448176478324145e-07,0.20833333333333323,0.5151515151515151,0.832996251817776,0.8887950807176743,0.961225117906706,0.16138801499145022,0.48418705598395706,0.0,0.46296296296296285,1.1102230246251565e-16,0.4629629629629628,0.26923076923076933,0.28000000000000047,0.2973814319721664,0.130981818938245,0.19715762293700378,0.18442175158800533,0.21463282353605573,0.2366275391887307,0.2531426739577882,0.2624693409540739,0.26741650094468783,0.2776419053365513,0.2825403927171366,0.28709697419792013,0.29247708139657846,0.2960592468500691,0.29693586340969813,0.29925143323740677,0.29933704043324605
1,1,12,1,0.1821419289985126,0.013450101045237169,0.0,0.858181192980184,2.086716411894556e-07,3.728749804348657e-09,1.0034740186347586e-08,0.00023754400645635242,0.0,1.0,0.2653061224489798,0.40441176470588247,0.2299580132840911,0.15006392199454344,0.18014548654169316,0.19810638959775106,0.2204737046468701,0.16526935026805878,0.17434165445906458,0.2160861656890234,0.24982136818491218,0.13711627799036197,0.12644362559898692,0.15916496475323516,0.17436223168900244,0.1588771118389637,0.13315447871193653,0.16494949146346471,0.17543208033516955,0.9489403824350471,0.1283292978208232,2.8546565318818423e-07,0.2135416666666666,0.43939393939393945,0.8574712037503254,0.8910338314967206,0.9606020749715296,0.2118661173935486,0.5762099524986822,0.0,0.5555555555555556,1.1102230246251565e-16,0.5555555555555555,0.5576923076923077,0.44000000000000017,0.564880710368437,0.05679244861522159,0.09799454149498765,0.11478602426042772,0.1399191493012637,0.15174345917812282,0.1813310805660382,0.1913627949569674,0.19272264952446738,0.20696281387432736,0.21468262735449395,0.2176860272576593,0.22124375637101057,0.2232853548332132,0.2262157733013992,0.2295735805557786,0.22952665381185033
1,1,13,1,0.16277670969225505,0.009571841600804527,0.2,0.8294272131139278,2.0465827025327464e-07,1.6878801408282226e-10,7.837136089752663e-09,0.004476132498921468,0.0,1.0,0.2993197278911565,0.21323529411764705,0.6566301096709868,0.2610812399856849,0.2765810011002239,0.22854054543626878,0.23679388012621705,0.25321369161677065,0.2558849614791272,0.24260606734139234,0.24579941536236904,0.24570660799345512,0.22475394261437442,0.18627666037430513,0.18698413887097842,0.23908320024586371,0.20884561184481498,0.18270510440958376,0.16084426648382744,0.7819392902724478,0.13559322033898305,2.448176478324145e-07,0.2161458333333333,0.31818181818181834,0.9220654414376881,0.8454675582263498,0.9267663162357347,0.2959450694673506,0.555922617799536,0.0,0.7222222222222221,1.1102230246251565e-16,0.7222222222222222,0.30769230769230776,0.47999999999999976,0.30003662332906067,0.04193417721878645,0.10172351210259745,0.18344842314559795,0.18077165260896244,0.18681763547584462,0.22164912017596938,0.23769357390598578,0.25958253629368655,0.2814863314409186,0.27943508251131544,0.2841235070708814,0.2925904337683518,0.29742289599112026,0.30156118637813045,0.3041123880309573,0.3041123880309573
1,1,14,1,0.1318005114309264,0.004723330257058036,0.2,0.8513535306182948,2.0764605378729308e-07,5.180051336109654e-10,8.587403629901533e-09,0.0015809982786279667,0.0,1.0,0.1292517006802723,0.17647058823529413,0.28394815553339975,0.23537770257487212,0.21849780241844363,0.2007870071038893,0.22622827874528717,0.2673247337607393,0.22079028140254775,0.19626032727764664,0.21229864980004898,0.1872361816471685,0.11993462865763338,0.11276620882561028,0.13292483614699158,0.2181303521976835,0.12646094026861432,0.07876809294991294,0.07183518706348191,0.7343309663828319,0.14043583535108964,2.7122375560461374e-07,0.2161458333333333,0.24242424242424265,0.813788175201748,0.70411589327367,0.87823768585505,0.40510211139104496,0.5623826800443066,0.0,0.3888888888888889,1.1102230246251565e-16,0.38888888888888895,0.4423076923076924,0.40000000000000013,0.45614356344991747,0.5032409608209383,0.5121993201925668,0.5939204603850639,0.6340924147599514,0.649509237747605,0.6708319059287975,0.6865090555273454,0.6939607971956738,0.7145358162378477,0.7242060863789757,0.7346859318039707,0.7412230858393494,0.7429240056949062,0.7456057007784151,0.74836010861612,0.7486566452477483
1,1,15,1,0.14361385104580243,0.005647946256322239,0.2,0.8709959880771532,2.0821913553569644e-07,4.922390349273763e-09,9.612181690332241e-09,0.00016661471006229202,0.0,1.0,0.16326530612244916,0.15441176470588233,0.44366899302093704,0.17953124491554628,0.19768727801152752,0.2024165183852078,0.24011320368064393,0.1935067877480191,0.19018270887164057,0.19852411534364767,0.2471582949105804,0.14888604485851276,0.1229395834484216,0.1413131402262383,0.17385283916375704,0.1665201374898363,0.12527287774370377,0.1188082393542973,0.14730480664495482,0.7737993667211707,0.14285714285714282,3.502366495536718e-07,0.21874999999999997,0.5,0.8913944196399353,0.8438665070824705,0.9381218850684863,0.23169132683157007,0.6012813029462476,0.0,0.5555555555555556,1.1102230246251565e-16,0.5555555555555555,0.2596153846153847,0.44000000000000017,0.2579585908087859,0.28451085728417436,0.3307631560643718,0.352539647212051,0.3813677115172902,0.40086322697262644,0.42594788787124127,0.4481255107520201,0.4647614703167553,0.4717661602287242,0.4761517131574031,0.48085202212316336,0.4888615216381851,0.4921952165471115,0.49500023268735704,0.49697533038995734,0.4970448085276018
1,1,16,1,0.12062817987272194,0.0019256570475831756,0.0,0.8762000061121907,2.0472409677042425e-07,1.8520192701089583e-10,8.940969506817152e-09,0.004638002487888514,0.0,1.0,0.15646258503401378,0.2352941176470588,0.24401794616151523,0.19905359586720683,0.22080184429566785,0.1987872074898318,0.24936841369960594,0.2022045752895424,0.1998642787017577,0.19622918900814534,0.23193042831545885,0.1651469013449044,0.14330262364402246,0.13227503492168224,0.17908920965226882,0.1648947979202341,0.12309393724316298,0.10183841789461978,0.1166080033848319,0.8470234972703348,0.14285714285714282,3.502366495536718e-07,0.21874999999999997,0.5454545454545454,0.8262908044946791,0.7402854571079729,0.891984267986397,0.3757595579416379,0.6377050861926805,0.0,0.48148148148148134,1.1102230246251565e-16,0.4814814814814814,0.08653846153846156,0.5199999999999998,0.07260424890655345,0.4457507956171496,0.5273394650711047,0.635318216542569,0.7086717437049854,0.746594482264348,0.7567727122189474,0.7838112331853044,0.8033081576587544,0.8324944079314744,0.856894476745115,0.8751810964035638,0.8834962941117068,0.8926084438706026,0.898306402695686,0.9020707419095262,0.9020707419095262
1,1,17,1,0.1485079863212898,0.005956029049533098,0.0,0.8789505587009252,2.0635604710235777e-07,1.231977523226992e-08,9.016917309532227e-09,4.9017546350806686e-05,0.0,1.0,0.15646258503401378,0.30147058823529393,0.14944639764915774,0.15402991827669466,0.17576126879923337,0.1907941485545357,0.2084900460651331,0.14966617678598637,0.18796458990881448,0.21513405667883423,0.23038825509904548,0.15353852837902915,0.13696367671156262,0.1666333023107035,0.17647065906178805,0.1571921784772149,0.16265054240407095,0.18086699449766286,0.17053699697274327,0.7396243843657815,0.1452784503631962,3.6858842001048503e-07,0.22135416666666657,0.31818181818181834,0.8185525237844811,0.8008171194261564,0.929010115713186,0.24465253416900962,0.5775552466732794,0.0,0.14814814814814814,1.1102230246251565e-16,0.1481481481481481,0.24038461538461542,0.44000000000000017,0.2381571637404213,0.2952188732268821,0.3801331778350172,0.3701754766846699,0.415595758100209,0.4575190604034638,0.4806633281147539,0.4837514742195992,0.49807841204084236,0.5102693360077355,0.52087084352113,0.5318165111186377,0.5404279397394838,0.5426253438444757,0.5450873646551999,0.5472722930658316,0.5474817708207367
1,1,18,1,0.1629011988727458,0.008001793598792878,0.0,0.8915056363013297,2.071719861934911e-07,1.8975601815605806e-09,1.1418782140335371e-08,0.0005562711406623036,0.0,1.0,0.22448979591836754,0.3529411764705882,0.21906156530408744,0.227388365227446,0.2620414296026756,0.23300245663552777,0.2294813564614866,0.2441974183685508,0.23297989679917186,0.25244063776422454,0.2580804005340185,0.20888383818191747,0.205975000737467,0.1875434797475809,0.17579917183210714,0.23178608212838825,0.18696681588161734,0.19577119595908676,0.17681893443862795,0.7837714423941047,0.14043583535108964,3.162103671956027e-07,0.20833333333333323,0.5454545454545454,0.8160148137849195,0.8696726528616452,0.9477348964815735,0.19232655876607313,0.6421155931447697,0.0,0.6296296296296295,1.1102230246251565e-16,0.6296296296296295,0.48076923076923084,0.5199999999999998,0.46522434790961864,0.13031091349462853,0.20835836559229537,0.242779377260659,0.289330075946997,0.31466794932425524,0.33685284254835457,0.34055204387541305,0.3502606671932629,0.36821515493707047,0.3801633279931427,0.38697098101558614,0.3953094366621088,0.40030104316924775,0.4045473301448608,0.40817598193627336,0.4085510660876539
1,1,19,1,0.1509322819388089,0.004708666863796435,0.2,0.8909566052297772,2.0502537838727209e-07,3.76123615625003e-09,8.385210587052856e-09,0.00019405462247991387,0.0,1.0,0.3401360544217689,0.25735294117647056,0.6315758606533339,0.04346304989843608,0.19960653243915583,0.1893894012073709,0.17747567889573013,0.058899309466356464,0.16765557324664138,0.1922680486784225,0.19292476816990267,0.027889430532541004,0.14538606074988747,0.14826600188048022,0.12720561862184798,0.048122418518533605,0.12148881639146136,0.13440742597052657,0.10826226911190218,0.7276126324229213,0.13559322033898305,2.3258552616162425e-07,0.21093749999999992,0.3333333333333335,0.7993104850170676,0.9093618809920372,0.9628567939113677,0.14572966283665528,0.6174843519258615,0.0,0.49999999999999994,1.1102230246251565e-16,0.4999999999999999,0.24038461538461542,0.44000000000000017,0.23815716374042142,0.17555705911426078,0.25214991053946734,0.25756904073569165,0.29633671920731075,0.3260929736317886,0.365323355599124,0.37368184597311016,0.38772244123419597,0.40038720309046183,0.40444458684360085,0.408400978418469,0.414204346656881,0.41834757004422696,0.4221602822576769,0.42472126614159067,0.42497409828542576
1,2,0,1,0.18638302100373827,0.015246263174586782,0.2,0.9021106124154533,2.727151946559089e-07,6.289876601485431e-10,1.1211993249617909e-08,0.0016906857010682748,0.0,1.0,0.14285714285714285,0.2941176470588235,0.12993163367041716,0.14872530054923883,0.16613300344815318,0.18598677983197276,0.20387259982532124,0.16880019403616076,0.16306173080176656,0.21438032368155846,0.24318873434808386,0.1021415734552511,0.07025873784357362,0.10573536926914973,0.11704148359003841,0.13731339536086595,0.09176090264129255,0.13154081377025573,0.13838952120567427,0.737609479777968,0.14043583535108964,2.7122375560461374e-07,0.20572916666666666,0.43939393939393945,0.8113554918036048,0.8247373585281537,0.9126702374511662,0.23756633955556233,0.5752395405368789,0.0,0.49999999999999994,1.1102230246251565e-16,0.4999999999999999,0.2596153846153847,0.36000000000000054,0.27185432910237506,0.1903980680418107,0.2372020522467655,0.32188386593755425,0.32649455177859776,0.3594882680928748,0.3669622250557827,0.38143276092456935,0.38963597299032315,0.4019043896342893,0.4068372943853724,0.41401553238730227,0.41719550572208686,0.4211208785748004,0.4239122729016018,0.42593744363672426,0.42607691546189974
1,2,1,1,0.15248672614890307,0.005010117379507589,0.0,0.9381455691060986,2.73096931772825e-07,3.0608717791164967e-09,9.063524244116105e-09,0.0002642560577493504,0.0,1.0,0.10204081632653063,0.1397058823529412,0.2839481555333995,0.17891611977649013,0.195379262159741,0.19468427860464899,0.20456610280656817,0.18008448187421966,0.17910834967916345,0.2182811869395942,0.2427278467076157,0.10521505885138938,0.06715636894439714,0.07892755008634655,0.08195697036871974,0.11702423827848363,0.07137238723532568,0.09503366105325373,0.09911830809535227,0.7252676468849582,0.14285714285714282,2.576860259738178e-07,0.20833333333333323,0.4696969696969697,0.8094742534276573,0.7687293690405177,0.8801556391257503,0.27061712257301257,0.6938607457076272,0.0,0.48148148148148134,1.1102230246251565e-16,0.4814814814814814,0.42307692307692313,0.40000000000000013,0.43600073246658144,0.527529333886938,0.5665775811879588,0.5902388491642305,0.62387355401998,0.6455619627706604,0.6766497617421985,0.6973147709273186,0.7121411021714676,0.730808550362305,0.7375897387496786,0.7482370249066503,0.7546422235146513,0.7606743307539443,0.7628225893799592,0.7665891370204405,0.7669721576017436
