fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,optimal_budget
1,1,10,1,0.2219487092915462,0.058753688944681,0.7000000000000001,0.6314770208273979,0.0127779242988365,1.355039236683584e-09,8.545855467047453e-09,0.0011767931095134,0.7534543820910414,1.0,1.5246593050577406e-19,0.5535714285714286,0.0546875,0.3488685902607518,4.8996038395204296e-05,6.615822297743709e-05,0.0001047763245092,0.0002265147204769,4.24643507850073e-05,0.0002856637141455,0.0004153386099896,0.0006007216238406,0.7030338001587565,0.6824696826233128,0.7237357853888112,0.754779153507529,0.7479573825037328,0.741327815718184,0.7759481284664552,0.7045135335164675,0.4169260290811128,0.0365168539325842,3.424006137969004e-08,0.1774193548387095,0.5555555555555555,0.6569589819272597,0.973206276879404,0.9957631333254509,0.0154215612759832,0.812347660062382,1.0,0.0997963340122199,0.1485623003194887,0.0191835354853385,0.325301204819277,0.0568181818181817,0.2128824126431781,0.01227700530849245,0.03174888230296089,0.04296434531671295,0.06465020657187517,0.05702052066734127,0.08177591914067507,0.06856339801960304,False
1,1,11,1,0.2873505585574025,0.1078536809576848,0.7000000000000001,0.4408430204194432,0.0127779256670545,1.4069611620927568e-08,4.3755176983734965e-09,8.529508838983426e-06,0.7336764801225677,1.0,2.371692252312041e-20,0.5267857142857142,0.0494791666666667,0.3570234713549338,3.352597085728057e-05,4.418241170637301e-05,7.852430238512164e-05,0.0002603761583908,2.83909199084272e-05,0.0001801962065333,0.0002967607144995,0.0006643383885267,0.7023856702172256,0.6818354604737933,0.7230603615723308,0.7540559441277306,0.7468817613864247,0.7402553288358594,0.774822085653545,0.7034758479018046,0.3951392798076062,0.0280898876404494,1.7711210643450907e-08,0.1666666666666666,0.5994832041343667,0.6430620182155529,0.9690076105972198,0.9892359758249668,0.0196557956026466,0.7936239384181247,1.0,0.1120162932790224,0.0878594249201277,0.0360498033939859,0.3554216867469879,0.0363636363636362,0.3204246411483253,0.009657165604692168,0.07789596852438692,0.08309090456614628,0.11733505938028292,0.13361517327816033,0.10570729439147529,0.08050216347452127,False
1,1,12,1,0.2786172022125631,0.0951713379162404,0.5000000000000001,0.4709160658740857,0.012777930204266,4.627687747301175e-09,9.847488158869488e-09,0.0003601129473978,0.7869755958649723,1.0,1.2197274440461925e-19,0.515625,0.0520833333333333,0.3380402225074881,2.9766430242241505e-05,5.01658503930249e-05,0.000101257956087,0.0004881314598393,1.7422446081317227e-05,0.0001448991158155,0.0002641403534611,0.0008515360008033,0.6763594728845959,0.6564169187372114,0.6960084478936626,0.7246900119492603,0.7318724057194496,0.7253088746765851,0.7591349930577692,0.6889380151376131,0.3827995793563151,0.0393258426966291,3.0173038711572375e-08,0.2392473118279569,0.6124031007751938,0.6599503579664905,0.9639942028093818,0.9920829767448552,0.0146405339339024,0.8089269468018573,1.0,0.0997963340122199,0.0638977635782747,0.0453180285849608,0.3373493975903613,0.0386363636363636,0.2928389154704943,0.00718163967413194,0.0790111248523637,0.08118681880853117,0.13001131445597314,0.13774855116972798,0.1240625489947655,0.09571364816516352,False
1,1,13,1,0.1787383282236515,0.0366752711815013,0.6000000000000001,0.6849468160612371,0.0127779265185036,1.4543032284090746e-09,7.605169713602263e-09,0.000970092163068,0.8685082656509949,1.0,9.147955830346445e-20,0.5334821428571428,0.0520833333333333,0.3487819633187257,2.447492911961513e-05,3.118510902198731e-05,5.294545103447238e-05,0.0002255571164192,2.367873686695685e-05,0.0001478101295341,0.0002300571953471,0.0005850651941746,0.6898753114997911,0.669615387467884,0.7100512297046128,0.7399111147227437,0.7480372619356794,0.7414057662371345,0.7760282988949022,0.7045936159517848,0.4138505775105433,0.0365168539325842,1.0139254075588183e-08,0.2311827956989247,0.6459948320413437,0.6082238878936785,0.9525792177545368,0.9869379736194156,0.0174702846735365,0.8114910391331857,1.0,0.1038696537678206,0.0766773162939296,0.0390532544378698,0.3413654618473895,0.0272727272727272,0.3717703349282296,0.0021713872382253118,0.017655859229621138,0.015059536624240602,0.02748619014875869,0.03353938591807429,0.033657467345848055,0.019398149315400563,False
1,1,14,1,0.1662379849620976,0.0296919625959582,0.5000000000000001,0.6522936394380328,0.0127779243375922,6.854691669789283e-09,7.600274731874297e-09,0.0001634180608774,0.7802510766636571,1.0,3.3881317890172014e-20,0.4955357142857144,0.0390625000000001,0.3933601876853613,0.0001595585521315,0.0002206651249079,0.0003482609490183,0.0013168489265148,0.0001027530107625,0.0006847916954167,0.001002112303186,0.0025093211525875,0.6783952054370154,0.6584139807080492,0.6981464248606242,0.7271359588719348,0.7350539242216357,0.7284840288041815,0.7624789381340895,0.6921284372944505,0.4837378907672652,0.0393258426966291,3.0302710828662253e-07,0.2553763440860215,0.6304909560723514,0.598947019329404,0.9494444011791436,0.9739497581300368,0.0146422403628289,0.8008557512780351,1.0,0.120162932790224,0.0670926517571884,0.0494210449173206,0.3493975903614458,0.0431818181818181,0.2795941874889243,0.007895363868674784,0.12804381997323291,0.1363688743186646,0.24739314455042496,0.2619845937364546,0.26775688429756667,0.2609509609173898,False
1,1,15,1,0.2164924677593852,0.05329463327466,0.7000000000000001,0.7948820580369853,0.0127779290521711,2.4400922883699087e-09,9.231102562383758e-09,0.000683087893839,0.9183707610109696,1.0,7.792703114739563e-20,0.5446428571428572,0.0494791666666667,0.3681356170217312,5.018288537779565e-05,5.5230021798152616e-05,8.25562643085824e-05,0.0002588371937135,3.1682367756646905e-05,0.0001805432500753,0.0002449744827987,0.0005411726072625,0.6755786836936795,0.6556509381430211,0.695188017807781,0.7237524355620503,0.7359859051059404,0.7294032496745755,0.7634289525339059,0.6928974814872108,0.4750723209108166,0.047752808988764,2.657201105324205e-08,0.1881720430107527,0.6589147286821705,0.6507061660665516,0.9653638944082552,0.9917610384380262,0.0198926562160483,0.8354222961752671,1.0,0.095723014256619,0.0878594249201277,0.0321935205722092,0.3232931726907629,0.0727272727272727,0.1734350079744816,0.0002801230119020286,0.024765415093573006,0.01929254749298441,0.03838511372077436,0.03902993871304237,0.040815605134400544,0.02854739120678178,False
1,1,16,1,0.3623411675118059,0.1880143575439291,0.5000000000000001,0.6615404761624373,0.0127779278624244,2.8863777733128107e-09,7.271293082858437e-09,0.0004402928786741,0.8118347769430446,1.0,1.1519648082658485e-19,0.5625,0.0468750000000001,0.3931875525651807,5.086865087810327e-05,6.886860532956191e-05,0.0001265202292281,0.0004579746637744,3.0349290283616985e-05,0.0002057849519492,0.0003578874726299,0.0008852005592743,0.714797038140581,0.6939592650831065,0.7359681645543583,0.768113163774349,0.7424453895668446,0.7358379031137412,0.7701873630243605,0.6991861010874832,0.4480703754233567,0.0365168539325842,2.7954159990659657e-08,0.2043010752688172,0.6589147286821705,0.6521713928576811,0.9693362244223322,0.9907268444376396,0.0174739556476282,0.8261522024727244,1.0,0.1160896130346231,0.0734824281150159,0.0441287159056083,0.3534136546184738,0.1090909090909091,0.1327323991797676,0.025663614416913776,0.04655466201846965,0.0597311509872785,0.09526128256215485,0.10512807636082483,0.0958214392849379,0.10936518410727679,False
1,1,17,1,0.1855317605623799,0.0396304543508558,0.4,0.6943793016921649,0.0127779321134418,1.2598664772097737e-08,8.18748288185499e-09,7.32546001542304e-05,0.8038044774183731,1.0,4.0657581468206416e-20,0.5133928571428572,0.0312500000000001,0.4631570899111069,2.465356841661324e-05,4.0502299883613424e-05,6.366607677562798e-05,0.0002465129572861,1.736940137205589e-05,0.0001389880702759,0.0002025296781914,0.0004514789649894,0.6679026176253398,0.6481558938143176,0.6872096639899556,0.715080206740627,0.7358927459061256,0.7293122369279456,0.7633334274937011,0.6928042684262288,0.4128653799164933,0.0533707865168538,1.6835508029612078e-08,0.1854838709677419,0.6950904392764858,0.6167051248549169,0.948103828140795,0.98461869618871,0.0115504903705893,0.8017079400233056,1.0,0.1038696537678206,0.084664536741214,0.0354070895903565,0.3373493975903613,0.0477272727272727,0.2515124016938898,0.010996807106390115,0.023186512533739902,0.02406563924530546,0.024450142999973567,0.024301037486280094,0.033162697837102045,0.023222964569235373,False
1,1,18,1,0.2270043115983928,0.0740581274631822,0.6000000000000001,0.7686333113846815,0.0127779305561262,7.277396510812828e-09,7.689066267841688e-09,0.0001531208558401,0.8392834839450399,1.0,0.0,0.4508928571428571,0.0312500000000001,0.411889690584746,5.54423380846144e-05,6.944508283505213e-05,0.0001090923459631,0.0005314568208583,2.923642748885281e-05,0.0001791643711016,0.000259985833337,0.0007353658168407,0.6350979538569099,0.6161141896355539,0.6531078389294254,0.6780707306573498,0.7172536375364945,0.7107483230027001,0.7438490471449026,0.6747476959166027,0.4032883965895778,0.0505617977528089,2.7954159990659657e-08,0.2365591397849461,0.5968992248062015,0.6297113821248201,0.96535795094978,0.9905204110288384,0.0081355178917162,0.8013887730053902,1.0,0.0936863543788187,0.0527156549520766,0.0520611938938632,0.3172690763052208,0.0204545454545453,0.4101463551927948,0.0026928921986496585,0.03318719511066701,0.03685391410065973,0.04953453672431989,0.057245631939342415,0.06208250688957559,0.05927303532900121,False
1,1,19,1,0.2297420995914934,0.0627061555727525,0.6000000000000001,0.5772940067458365,0.0127779242773589,1.7706830933730091e-09,6.505938726822657e-09,0.0006694104817931,0.8279949578001803,1.0,1.6940658945086007e-20,0.5669642857142856,0.0807291666666666,0.2669744372624107,3.351123032979369e-05,5.3153848456741535e-05,9.156796931108364e-05,0.0004958750386,3.3304364720430735e-05,0.0002865426539087,0.0004430549304599,0.0013113982846044,0.7134534082620774,0.6926471866903134,0.7345687972149323,0.7666044684989279,0.7531337659141966,0.7464838816849516,0.7813604143824845,0.7095620378765577,0.3494171301127627,0.0252808988764044,8.708431497690743e-09,0.2150537634408602,0.5839793281653746,0.6384523416853634,0.9595406406471804,0.9865500339469306,0.019786730699202,0.8056408014130176,1.0,0.0977596741344194,0.0623003194888178,0.0457689813198013,0.359437751004016,0.0204545454545453,0.4598930481283422,0.008389147433380893,0.03883565134144241,0.038105166683171925,0.07162819698538443,0.08152090771532841,0.08544530423651149,0.08620907879711223,False
1,2,0,1,0.2211140816403848,0.0555830384945766,0.6000000000000001,0.8409249353283532,0.012778224673929,1.4714258312982062e-08,7.740374573944984e-09,4.9222489538578576e-05,0.9398607424093972,1.0,2.371692252312041e-20,0.4598214285714286,0.0338541666666667,0.4005057804858803,2.313016339285936e-05,2.766323667916317e-05,4.243406682655282e-05,0.0001618393367559,2.4942035769264266e-05,0.0001469333975572,0.0002029027227335,0.0004442094885636,0.64383974513361,0.6246500691656374,0.6621880669706186,0.6878609090733523,0.7438129520752861,0.7371984084998094,0.7716109322334617,0.7004873550281344,0.4064624755699927,0.0674157303370786,1.1805165285688082e-08,0.1639784946236557,0.6434108527131782,0.57487202905833,0.9291660774249322,0.9751962203318194,0.0122381727775796,0.8485268355513094,1.0,0.0977596741344194,0.084664536741214,0.0339102429687458,0.3353413654618474,0.0409090909090908,0.2797662863452336,0.00472431136837801,0.005553809340089952,0.01135546004956307,0.010257374473663925,0.012630565565222783,0.01649199927847463,0.019005238198685565,False
1,2,1,1,0.2400273223407013,0.0689504179874697,0.8,0.8291507758023606,0.0127782145052803,1.422409516258456e-08,6.938191683504239e-09,4.206282688942376e-05,0.92253338163828,1.0,9.147955830346445e-20,0.5357142857142856,0.0260416666666666,0.530720198309061,4.450950512712596e-05,6.261964500413127e-05,9.994603253223916e-05,0.0004069788525063,3.941727222922797e-05,0.0002624161989688,0.0003838679163803,0.0008455717761009,0.6634435942677313,0.6438011751000106,0.6825771931302652,0.7100727007420016,0.7410257964418736,0.7344247326201817,0.7687026184320652,0.6978052176710758,0.4448781922101973,0.0449438202247191,2.5258200269627903e-08,0.2311827956989247,0.6925064599483205,0.5998118509132331,0.9522639283480254,0.9831841693006294,0.0111131592917884,0.8469608859936295,1.0,0.1160896130346231,0.0814696485623002,0.0398885576574819,0.359437751004016,0.0227272727272727,0.4339668615984406,0.0030484424772891975,0.02729167164484976,0.03164992136889819,0.030017087203338108,0.04169489045139259,0.05791721328786654,0.056166343230323115,False
1,2,2,1,0.2027794858878249,0.0499810478626907,0.5000000000000001,0.8722692748094445,0.012778220764333,2.0784208590739786e-08,9.623045683680072e-09,3.634530735402172e-05,0.9239048520910388,1.0,2.371692252312041e-19,0.5111607142857144,0.0286458333333334,0.4838209906599973,8.244515963505425e-05,0.0001220540137474,0.000226166201725,0.0010014805389816,6.769639865654239e-05,0.0004909359756301,0.0008548019558567,0.0025071982075994,0.6334458404229218,0.6145076279397224,0.6514137427325207,0.6763257193556738,0.735566958508574,0.7289937368290113,0.7630168459669165,0.6926340215726142,0.4279211912919985,0.0730337078651685,2.0197857568197757e-07,0.2419354838709677,0.6666666666666666,0.6349209636298447,0.9600054585831672,0.9891554076678992,0.0327517153695971,0.8449287861719907,1.0,0.0936863543788187,0.0527156549520766,0.0520611938938632,0.3373493975903613,0.0568181818181817,0.2202044367116137,0.014493254291687623,0.08678745935923284,0.11455101462005615,0.150866634689281,0.11495993807385829,0.14249261682675662,0.13363112669036295,False
1,2,3,1,0.2839464232201842,0.1016752464593577,0.6000000000000001,0.720448212271602,0.0127782190716371,7.325870851218821e-09,1.0066969229102137e-08,0.0002133822517457,0.9448602389546916,1.0,1.9989977555201488e-19,0.4977678571428572,0.0442708333333333,0.364894574535582,2.3776040020128667e-05,3.185562283275032e-05,5.277161399419139e-05,0.0001690107777412,2.122394454870079e-05,0.0001391617478279,0.0002189438727257,0.0004441242784785,0.6436564601275706,0.6244719815492792,0.6619999670740251,0.687655417267388,0.739730720497418,0.7331333721866684,0.7673452077524245,0.6965268634734384,0.434576246023071,0.0533707865168538,1.1513321483883954e-08,0.1908602150537634,0.5813953488372092,0.6175479223830864,0.9240783719777907,0.9740233092961744,0.0313948541322536,0.8448634488293514,1.0,0.0916496945010183,0.0974440894568689,0.0281147598953299,0.3313253012048192,0.0681818181818181,0.1871589859817006,0.0032575001011653244,0.014732682117307761,0.01263650266449891,0.018768629751023037,0.02953143200386022,0.031945059892215806,0.04394489218312782,False
1,2,4,1,0.2183519405350438,0.0546490094659387,0.5000000000000001,0.8645939234681186,0.0127782237005105,5.691823834623082e-09,7.800173561394959e-09,0.0002144521862754,0.9537380863836796,1.0,4.0657581468206416e-20,0.5267857142857142,0.0390625000000001,0.4159178433889601,2.2389493732533707e-05,2.8100928432636258e-05,4.030127261381062e-05,0.0001262823171099,2.570187311181281e-05,0.0001602026457676,0.0002122091611149,0.0003855263421199,0.6411840973802106,0.6220565005805233,0.6594267510353413,0.6848497547360726,0.7456009627338889,0.7389795199813934,0.7734803531900603,0.7022191462113617,0.4452271516914571,0.0758426966292135,1.4459729217920226e-08,0.1801075268817203,0.5710594315245479,0.6053393743474098,0.9360056653283222,0.9769460017278316,0.0163463828764423,0.8816985607933956,1.0,0.1079429735234215,0.1006389776357827,0.0305963288064733,0.3694779116465863,0.059090909090909,0.2324795947086969,0.007050287315453888,0.009888798873876418,0.01142747804679204,0.011498747656594591,0.01323852365188301,0.019249082483561653,0.031252011920167924,False
