fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,optimal_budget
1,1,10,1,0.21751690996484024,0.05833715471205973,0.5555555555555556,0.626440369962222,0.013218410322212264,1.3939054788275918e-09,8.452588140423083e-09,0.0015035894665618055,0.7493858248869937,1.0,2.964615315390051e-21,0.5080213903743316,0.09265175718849836,0.21813795372299596,0.0001759548433346314,0.00029491772703151513,0.0004378310941645772,0.0016278463308904033,0.0002275383354672671,0.0007819557236742201,0.0011637292348814982,0.004103286128901112,0.6441587063396851,0.6876735530720129,0.6925143063051156,0.7477729805992052,0.7202795485769932,0.7473708047521027,0.7597431566915298,0.8126766771910982,0.32770337678711414,0.03954802259887014,2.4002512252761126e-08,0.17746478873239438,0.5384615384615383,0.6741227113497539,0.970227890166803,0.9945976812050872,0.012890107481101032,0.7879046985126998,0.9999999999999999,0.14590747330960863,0.06924643584521381,0.04496402877697841,0.4253731343283581,0.03254437869822485,0.3547914496761604,0.02503444074739505,0.008091546709484814,0.0126273457770353,0.008754233710973185,0.04314285048938267,0.012604795575683546,0.022634173730125773,0.041055999097966,0.04933602743962603,0.03953297087727247,False
1,1,11,1,0.2847281535298039,0.10843579112173495,0.6666666666666665,0.4406472381228251,0.013218411806606592,1.3804494103171483e-08,4.261406550141072e-09,1.7295373857102194e-05,0.732168795841762,1.0,4.446922973085077e-21,0.4652406417112299,0.04153354632587852,0.37920824651825846,0.00024374882214785553,0.00036073206689209077,0.000580972551110918,0.0020338404824901614,0.00025670064795374844,0.0007886353686309148,0.0012520906238383414,0.003886986523701963,0.6431811722132786,0.6866273293217953,0.6914757428972742,0.7466892406127534,0.7087514872361633,0.7353846839249366,0.7475255077452114,0.7991293584121797,0.3964719372475075,0.03107344632768364,2.473895735743627e-07,0.16901408450704217,0.5944055944055942,0.6581218151548369,0.9655601357556204,0.9862759129307159,0.022827791239763473,0.7711325407202564,0.9999999999999999,0.17437722419928842,0.07942973523421586,0.045340471808599625,0.4850746268656716,0.10946745562130182,0.1579895632328021,0.027378790286213397,0.006822147057214261,0.011199538295258533,0.024027582347087312,0.11421856272416989,0.08000831718561784,0.0710074083805783,0.09464844058026785,0.10001696786818792,0.06102208747485919,False
1,1,12,1,0.2758898989595782,0.0954719784349031,0.5555555555555556,0.46799076488946767,0.013218416228513923,4.524643723299872e-09,9.668119780434706e-09,0.00048587355085796813,0.7852810536654506,1.0,5.293955920339377e-21,0.4545454545454545,0.06709265175718834,0.2574112658551741,0.0005284725445448402,0.0007276659043394127,0.0010745236995792788,0.003524963871856531,0.0005558532135334773,0.0014726364698443033,0.002151553681985821,0.006773133542197552,0.612371173686189,0.6537331333774177,0.658345535279804,0.710718960564588,0.6933095491109978,0.7193364992528756,0.7311819661388548,0.7812717050338049,0.3536487082016818,0.03672316384180798,1.2796285030645904e-07,0.20281690140845074,0.5664335664335662,0.6783923295034369,0.9599824194387147,0.989902563181519,0.023130090729528985,0.7906374956596847,0.9999999999999999,0.14234875444839867,0.0712830957230143,0.04288876591034864,0.43656716417910446,0.02662721893491114,0.40843861114104096,0.015424197471966505,0.0049080187352766045,0.009339079315538963,0.010943074114761786,0.09678022413090837,0.07499894963710554,0.09598022005672044,0.14556906562149222,0.18448370202987355,0.15907584367202787,False
1,1,13,1,0.17328156677825515,0.03603195199730275,0.6666666666666665,0.6801774678564435,0.013218412521277412,1.6192603569629313e-09,7.505974764537478e-09,0.001138589298506163,0.8654550888145717,1.0,5.717472393966527e-21,0.4999999999999999,0.04153354632587852,0.405994424596418,0.00023144791382517598,0.00041891635116724266,0.0006646513546440185,0.0023258476488386445,0.00031429323404744933,0.0011298148934797934,0.001819533908452016,0.005822957030683825,0.628098273217875,0.670535023856587,0.6752585234621559,0.729012156789394,0.7170431442311942,0.7440195636947375,0.7563487203959557,0.8090053917237565,0.37208189241874556,0.03107344632768364,1.2163559287055857e-07,0.1661971830985915,0.6433566433566433,0.6183575653650086,0.9473080486140087,0.9832020251677096,0.01916887957357913,0.7903284788525105,0.9999999999999999,0.1565836298932386,0.07739307535641547,0.042651593011305236,0.4402985074626865,0.047337278106508895,0.284213189170957,0.006346025641889324,0.0018413610817820485,0.006273356422357771,0.0006271451781880221,0.0117313945469451,0.005140303902074622,0.030564656757971178,0.03287507545180519,0.03351769532227564,0.03602583959962404,False
1,1,14,1,0.16032622153916054,0.028874018552408405,0.3333333333333333,0.6467174687003884,0.01321841039467191,6.8823999661500316e-09,7.528593939814764e-09,0.00021914645079213846,0.7745493872966154,1.0,6.988021814847978e-21,0.4491978609625668,0.04792332268370594,0.33073801951968407,0.001035435594781262,0.0016750985940305746,0.0026956554483841036,0.006319288446255463,0.0012879006380057871,0.004200157780651273,0.006865935361422863,0.014150346818188943,0.6148859307138297,0.6565136970017804,0.6613145343871779,0.7142053945184542,0.7080666442698245,0.7347760200945067,0.7471014736900037,0.7990769288915417,0.45470592982234936,0.033898305084745804,2.0197173916735866e-07,0.19999999999999998,0.5664335664335662,0.6076502417863279,0.943809300126201,0.9666434064613192,0.023487723696003687,0.7872308531516161,0.9999999999999999,0.16370106761565847,0.11812627291242365,0.02877697841726619,0.462686567164179,0.08284023668639053,0.19242538519556085,0.012574673436762102,0.004493191106425247,0.005551199404940015,0.008283893651878912,0.1109090258611722,0.04097733737410167,0.1402733033629357,0.1755446676022363,0.16826596335046334,0.16714801070855953,False
1,1,15,1,0.21202682565422637,0.05278211615850249,0.5555555555555556,0.7919598326434937,0.013218415041412265,2.4175562715205348e-09,9.145333263019437e-09,0.0009115216609590675,0.9178184975677685,1.0,5.717472393966527e-21,0.4999999999999999,0.04153354632587852,0.405994424596418,0.00023100056823334512,0.00032960208262969044,0.0004598014101208916,0.001426591536837713,0.00026453369812551737,0.0007603947394908832,0.0010703852585171154,0.002647417049955548,0.6110230736339569,0.6522770327739348,0.6568235539425756,0.7087017104638212,0.7015845023842523,0.7279309031469456,0.7399082594357388,0.7905859325671885,0.35474054063665983,0.04237288135593221,5.403532769142118e-08,0.14366197183098592,0.5804195804195802,0.6676694251970199,0.9615072461436015,0.9893695409988896,0.026953307081520494,0.81948453730027,0.9999999999999999,0.14234875444839867,0.09775967413441956,0.031267293857221906,0.41417910447761197,0.05325443786982245,0.24825449843766836,0.0008833924453572429,4.945810909565149e-12,0.004094213281386592,5.615481875753873e-12,0.0029623141929431287,0.0041933342051058715,0.012543945374551384,0.008204731492244958,0.03126770736975373,0.025158758479606066,False
1,1,16,1,0.36083842153268497,0.18972255630934123,0.4444444444444445,0.6605587444265556,0.013218413880982657,2.8188617567034775e-09,7.247799635544362e-09,0.0006035156291863144,0.8111826287811551,1.0,5.717472393966527e-21,0.4919786096256684,0.06070287539936094,0.30091018752056137,0.00042418729573370046,0.0006097710909262475,0.0008287222654749389,0.0015248874615319597,0.0004821735362902222,0.001490259276740575,0.001950031438901742,0.003511297572246481,0.6582927105532099,0.702775909402554,0.7077547377544015,0.7643312974778559,0.7197386239523633,0.7468189900494893,0.7591847063729215,0.8119471165668841,0.3693764014324378,0.028248587570621465,8.972632163044118e-08,0.17464788732394368,0.6223776223776225,0.6685683480644558,0.9659169839642922,0.9882986633310082,0.03203485520963581,0.8092690354622979,0.9999999999999999,0.1565836298932386,0.1670061099796334,0.018989459595114607,0.45895522388059695,0.062130177514792925,0.24046438961318825,0.01829208336428464,0.006151789808226688,0.00984862459516891,0.006629838248205713,0.019509661730814514,0.022375540178818484,0.04698182826857753,0.0549883390849489,0.10728671329381007,0.11577410653127795,False
1,1,17,1,0.18019950187229405,0.03898944727561727,0.3333333333333333,0.6907638756337524,0.013218418102879268,1.2584866599386085e-08,8.086181581448662e-09,0.00010157793441167004,0.8007117488641121,1.0,2.541098841762901e-21,0.4786096256684492,0.04792332268370594,0.35124465401908095,0.00026494123851871236,0.0004240696695294285,0.0006001685591337539,0.0021093462767720335,0.0003133445124368615,0.0010979706141495652,0.0015645913745323005,0.005251698778149044,0.6013721005628649,0.6419843802444449,0.6464581946071746,0.6975072043035194,0.7055709306715598,0.7320967516204624,0.7441718735766023,0.7955213945662221,0.43175243652690976,0.056497175141242924,5.403532769142118e-08,0.16338028169014085,0.6643356643356644,0.6286977597946604,0.9423333208475456,0.980278479732454,0.014626154202244224,0.778829965368554,0.9999999999999999,0.15302491103202848,0.06109979633401226,0.0525814642403724,0.4477611940298508,0.0650887573964497,0.22725702120386854,0.014742088656905105,0.015341056898811201,0.002928355846809012,0.007268512630838232,0.023442023170130947,0.005955992797059978,0.02167680800306183,0.021897143608054805,0.037004684616579825,0.05453302383795549,False
1,1,18,1,0.22367607674301912,0.074775098044184,0.4444444444444445,0.7633176850408504,0.013218416561272275,7.3672853845835924e-09,7.645669159839756e-09,0.00020444440005878576,0.8353279070256507,1.0,6.352747104407253e-22,0.4010695187165774,0.07348242811501594,0.2118123962473199,0.0005593254013809632,0.0010020871597733296,0.0015944816994736008,0.0040350386249430594,0.0004767824516908052,0.0017110843269629483,0.002802812372431172,0.006603655734841172,0.5630734565561876,0.6011613933032545,0.6054325715563673,0.6529345129168858,0.6585687666516932,0.6833001764647779,0.694510541677461,0.7406365853109211,0.44874369909452894,0.04802259887005655,1.7346909940856977e-07,0.19999999999999998,0.5699300699300698,0.6428669117377028,0.9614972090088233,0.9876231783892742,0.012806276757298937,0.7752981887007344,0.9999999999999999,0.13879003558718878,0.12016293279022404,0.02466598150051387,0.4104477611940298,0.07396449704142004,0.19116760720827497,0.006391334170309392,0.0014010712832108613,0.003474252838616547,0.001787413951170881,0.04925661214155657,0.02469849449815882,0.0766214368295947,0.09925105758483192,0.07151641929268888,0.08625098732109784,False
1,1,19,1,0.22537461480680834,0.06226732411083893,0.5555555555555556,0.5744860262843787,0.01321841031309085,1.5746863116815335e-09,6.436792510603141e-09,0.001002182233260811,0.8264191965807836,1.0,6.3527471044072525e-21,0.5213903743315508,0.08306709265175706,0.24585686478780563,0.0006302591797155799,0.0009392406002218879,0.0014632519614711397,0.00420744393148676,0.0011412369061692645,0.0035237567129941944,0.005450452511473585,0.015295937444660696,0.6564484800082752,0.7008254219742875,0.7058470510108816,0.7626229112887626,0.7368714908413863,0.7646482226966607,0.7774369585326767,0.8325910059892782,0.39176851945690105,0.03107344632768364,3.0302027177270697e-07,0.15774647887323942,0.5699300699300698,0.65319534375386,0.9550304129193957,0.9829839028582241,0.031125844503973182,0.7853854788669397,0.9999999999999999,0.1565836298932386,0.07942973523421586,0.041576041492387486,0.507462686567164,0.07988165680473375,0.21430642615843884,0.015571177942207862,0.01171360811435611,0.01905151013296254,0.005814905100772585,0.06334791889144366,0.05257055096354628,0.1564188198875974,0.15006043336988273,0.1973504247255558,0.16692019343229741,False
1,2,0,1,0.21654676725839558,0.05500274685522081,0.6666666666666665,0.8387452480697624,0.013218710064560331,1.4609797504425816e-08,7.612252081686044e-09,7.036120390868952e-05,0.9388065415412308,1.0,1.0376153603865179e-20,0.4117647058823529,0.028753993610223526,0.4314069525167232,0.00018554281990827893,0.00027240587922824704,0.0003992261641914461,0.0016681639411681767,0.00025434544303050015,0.0007597255184691405,0.0011544293726675253,0.004066788159933656,0.5720719035685797,0.6106730222644637,0.6148760961891044,0.6629296027794782,0.7032382507418464,0.7296520965095287,0.7416724683225775,0.7926804606375565,0.340961328032937,0.06497175141242945,4.0895788630510716e-08,0.15774647887323942,0.6293706293706294,0.5807663738206967,0.9212918257064183,0.9683039445837869,0.02109564992723878,0.8300048927219239,0.9999999999999999,0.13879003558718878,0.06313645621181266,0.04727646454265159,0.41417910447761197,0.08284023668639053,0.17554681607585393,0.018122946921326474,0.00679123933536851,0.005687263053863487,0.009049236862145604,0.006994236348939058,0.007789532795120605,0.01257763582824306,0.012173511636787263,0.022255511727684585,0.02819198049279878,False
1,2,1,1,0.23609593119362376,0.06868827710324713,0.7777777777777777,0.8267198641489258,0.013218699863908844,1.431341487958679e-08,6.869516169697582e-09,6.0130826839878515e-05,0.9219529665587217,1.0,7.199780051661553e-21,0.4946524064171123,0.04472843450479223,0.381165697993201,0.0004709783215480404,0.0007672775028510365,0.0011502191178551925,0.003809182806958605,0.0006415743036872595,0.0020071092001294707,0.0031344238411099724,0.009434434153540235,0.5963780800180014,0.6366816732182867,0.6411680341823103,0.6920210109032559,0.7063330548588804,0.7329052939386456,0.7450573194857006,0.7967508716205857,0.35411140942116226,0.03954802259887014,2.670268164806609e-07,0.20281690140845074,0.6013986013986012,0.608446047022402,0.9469502962738664,0.9783985131466495,0.010538951881751996,0.8247073947902638,0.9999999999999999,0.16370106761565847,0.07331975560081469,0.046582733812949646,0.4552238805970149,0.062130177514792925,0.23884145027475495,0.013491625033345628,0.007519635116946371,0.0019685329852870467,0.00019826613748927187,0.025553239818853237,0.01932766467590846,0.04869658262505425,0.06753377600011057,0.10223740069114072,0.10925769971893459,False
1,2,2,1,0.19785963172703824,0.049501682170655585,0.4444444444444445,0.8698227866219763,0.013218706151886948,2.074178028737144e-08,9.56130441350579e-09,5.3976860148366e-05,0.9224338652684569,1.0,3.8116482626443515e-21,0.4679144385026739,0.07987220447284335,0.22892648811945285,0.0008368049898007971,0.0013598452838825207,0.0019152754350693127,0.006636669019394372,0.0011938087541942734,0.003976389625503547,0.005778802656264589,0.01921971773941758,0.5605477177315941,0.5984797642174086,0.6027173023698797,0.6506845113025814,0.7029495698249831,0.729464978375242,0.7416149622992445,0.7936948107445112,0.4448060859234598,0.06497175141242945,1.919852300446315e-07,0.19154929577464794,0.548951048951049,0.6492771518803886,0.9555672926167406,0.9860971918628945,0.03796889198574485,0.8262877075549051,0.9999999999999999,0.14234875444839867,0.05702647657841138,0.05305755395683453,0.41417910447761197,0.0857988165680473,0.17049767146739456,0.021950416037478528,0.010048274477603215,0.005216228730895641,0.010326846793387202,0.06309364990642494,0.03377822692595571,0.12536119091241893,0.11628055971432143,0.15126046780867639,0.13253573580130304,False
