fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,optimal_budget
1,1,10,1,0.2379619611063084,0.057722904158939,0.3333333333333333,0.5876171400632646,0.0174892182921392,9.942734828528675e-10,7.653223969566681e-09,0.0001371417795488,0.720199478182667,1.0,1.1858461261560203e-20,0.261904761904762,0.0546875,0.240045766590389,0.041282461699183,0.0465950011250539,0.0652086108421719,0.1205089256110554,0.04432698615428,0.0522535719018374,0.0734175092567728,0.1359887583623774,0.504499338607139,0.55730359494587,0.5885916694572956,0.5944962358030625,0.5422366848059178,0.5845330037686856,0.6365106522853148,0.6936845970895142,0.2795859549825099,0.0263852242744063,1.8419316466325065e-07,0.0288461538461538,0.4133160397751839,0.8905095503191842,0.9082111153672944,0.9936655495114708,0.1109040393829983,0.7144560801288304,1.0,0.2000000000000004,0.0847457627118644,0.1610169491525424,0.576271186440678,0.1386138613861386,0.1312941176470588,0.010194483770919792,0.010891279932192625,0.005491918668355295,0.003485859785127277,0.00629012903439834,0.0048809851863334175,0.004813203911791114,0.009665559678783525,0.009625175110639537,0.019986231370984403,0.012371842340701026,0.02551996668931007,0.041360125832836894,0.058694690923927505,0.0530427897048703,0.05337085077824252,0.05586102216553071,False
1,1,11,1,0.3173287863601911,0.1175939541851258,0.3333333333333333,0.4441585334259801,0.0174892206648044,1.1463226390442814e-08,4.0494272691228624e-09,1.94601996603718e-06,0.7239514271124976,1.0,2.456395547037471e-20,0.3888888888888889,0.0390625,0.436212814645309,0.0313449341245867,0.061249045712506,0.0873956011379415,0.1567877473355852,0.0316715669726915,0.0668904739823477,0.0959653932195292,0.1832666016869972,0.4977770336566245,0.5602624076694885,0.5945502850448507,0.6065276045853334,0.5319053627071955,0.5831600199372288,0.6371989738182176,0.7017012817005259,0.4504157140682738,0.0184696569920843,4.086397829230977e-07,0.048076923076923,0.4133160397751839,0.8666110928097992,0.8938060933841752,0.9835107756921604,0.1292759737120027,0.6946782814227921,1.0,0.1714285714285718,0.03954802259887,0.288135593220339,0.6610169491525422,0.1683168316831683,0.12,0.013982660783642322,0.009722191279462649,0.004467788138871411,0.004150787376225305,0.006073857646457155,0.008694373939972556,0.006550436939166842,0.011746278778697723,0.0075592454912668675,0.011443014238169036,0.00937755077327181,0.05375547337347874,0.0324365116626341,0.09396923939019983,0.08726957981528492,0.08915959937366595,0.10583565860642904,False
1,1,12,1,0.3082890141263276,0.1017156563916023,0.3333333333333333,0.4514538619149701,0.0174892242665516,4.320090418968123e-09,7.980875754478534e-09,2.923857635187533e-05,0.776836133235786,1.0,2.456395547037471e-20,0.2936507936507938,0.046875,0.299771167048055,0.0361042571639963,0.0883752638810783,0.1069143352027004,0.1721629302002517,0.0385711232767751,0.09288944793955,0.1157230902233003,0.1864022759850782,0.4582544148133131,0.5261668533186081,0.5529950852942564,0.5594161729213933,0.4884790712681834,0.544951584565936,0.5918457914085021,0.645201089109481,0.4054328076340532,0.0237467018469656,3.01529755639057e-07,0.0448717948717948,0.4260700389105057,0.9093431065279676,0.8726266024708882,0.988265463095705,0.1929447018253802,0.743720767217336,1.0,0.228571428571429,0.1073446327683615,0.135593220338983,0.7457627118644063,0.1782178217821782,0.1245714285714285,0.0034926583056320887,0.0065091797627635254,0.004856952228392131,0.006432800455123203,0.006549181043041209,0.00786259884081779,0.01281411771656343,0.003767669630229431,0.009089290294641707,0.004737149670943577,0.009448284143762557,0.042369103820085664,0.041368268514923014,0.0549354611942671,0.09400467884264394,0.0578492251006961,0.07719822500151613,False
1,1,13,1,0.1883719689674178,0.0336837846278032,0.1666666666666666,0.6384736745642228,0.017489220292059,3.1621121649128714e-09,6.676034773659006e-09,3.435714957600716e-05,0.8380997107914132,1.0,5.082197683525802e-21,0.261904761904762,0.046875,0.2723112128146454,0.040175489346824,0.0573427060807072,0.0796708788337734,0.1231475868643653,0.0401384184571618,0.0545066822561578,0.0812395008411784,0.129224677796996,0.4781822860928663,0.5321718151840034,0.5622806386799131,0.559857237305008,0.495318594755804,0.5356754853479571,0.584731705133035,0.6299953647923312,0.6229608104631015,0.0290237467018468,2.184069832426524e-07,0.0448717948717948,0.4133160397751839,0.8124073662867737,0.8327562189895006,0.9775037911933734,0.1214556409094012,0.6910989636531999,1.0,0.1714285714285718,0.1186440677966101,0.1101694915254237,0.5084745762711864,0.1980198019801978,0.0824347826086956,0.008114650097559297,0.003484558824783209,0.0030082272765559613,0.0012482853946679084,0.0037419500768375337,0.0026674093250993514,0.005383898675044253,0.004361131529193153,0.0030200452000905295,0.007997665814292404,0.0020076885063345018,0.023814032490390834,0.02185648545786222,0.050025938078076676,0.04292635619203128,0.06366480069963697,0.0648806945908959,False
1,1,14,1,0.1716679542984912,0.0246615942677738,0.0,0.596355099003848,0.0174892187339391,7.32470806576959e-09,6.9306464389123585e-09,1.2737102615521092e-05,0.7192021911325092,1.0,6.776263578034403e-20,0.1984126984126985,0.0546875,0.1906178489702517,0.0513559520449346,0.0594344162904584,0.0768944651834796,0.124162578788143,0.0530720332889574,0.05695797925081,0.0769540497790277,0.1310405104441592,0.4696136292246727,0.5171544638219208,0.5434622568954015,0.5409014271542524,0.4942312700080341,0.5291258151089777,0.5746297324074361,0.6213528639506453,0.645242855939312,0.0158311345646437,2.4127068827239505e-07,0.0448717948717948,0.5408560311284049,0.7952679015878208,0.820276101370879,0.9596105062892027,0.1292845606913805,0.6867676717156145,1.0,0.2000000000000004,0.096045197740113,0.1432203389830508,0.6101694915254235,0.2079207920792079,0.09,0.007278708545724878,0.008936297046892357,0.01595328221687984,0.0027465751471885736,0.005980076541896406,0.007183174549122333,0.001961141179240119,0.005166453297369701,0.010482354596340868,0.004966583370315564,0.007147284813248568,0.0447195297380123,0.02093446229175622,0.06832138198830953,0.058728160470337035,0.06752404875888753,0.0741997475248172,False
1,1,15,1,0.2329297911935661,0.0512086569547981,0.1666666666666666,0.7648816304491173,0.0174892226587337,2.2377310868707675e-09,8.431931026685672e-09,6.447254923088052e-05,0.915528075140556,1.0,0.0,0.2142857142857143,0.0546874999999998,0.2029748283752861,0.0567071211221529,0.0735582210329469,0.1000549033708693,0.1431427407784565,0.0693812313158004,0.0765457055588065,0.1032916449930123,0.158963078016083,0.4658714800339525,0.516309796726401,0.5464254412527649,0.5413483056129907,0.5051207951542547,0.5412176002842621,0.5900066669930523,0.6377123137494318,0.5122126922915022,0.0448548812664906,6.47918689706815e-07,0.0512820512820513,0.3112840466926069,0.8970313416964055,0.8759701099520272,0.9855883826470104,0.186647637838461,0.7462153574275783,1.0,0.2000000000000004,0.1186440677966101,0.1165254237288135,0.6440677966101693,0.099009900990099,0.1938461538461539,6.394269181410044e-05,0.0056018212570887425,0.00156749891179445,0.0003741059867902597,0.000551446048828743,0.0011618277355311018,0.0006747885331721261,0.001739652528113247,0.0021468351777108184,0.001193509248898092,0.0036754194828389074,0.02212997840842326,0.030392636709911852,0.043874137816510936,0.0537030149502141,0.06662475780060445,0.06294205830315504,False
1,1,16,1,0.3964429039378018,0.2087674493613468,0.3333333333333333,0.6586392781717701,0.0174892217781787,1.784537894510083e-09,7.2037634404467995e-09,6.982102869807341e-05,0.810484375896307,1.0,6.776263578034403e-21,0.2936507936507938,0.078125,0.1920436542862172,0.0653082193432713,0.0935459484159239,0.1092217273790301,0.1443598860051625,0.077506680058045,0.118103195863948,0.1393165749443503,0.1911488202353712,0.5355641903255458,0.5992692582545367,0.6325771962964376,0.6339574922514102,0.5820292746364045,0.6356609702782482,0.6912339092978742,0.7491286194901617,0.3746808386432865,0.0290237467018468,3.01529755639057e-07,0.0192307692307692,0.4770860354517942,0.8830109615162831,0.8805834888196986,0.9875678590984324,0.2064045692449458,0.7817852136269876,1.0,0.2000000000000004,0.0903954802259887,0.151650312221231,0.6271186440677964,0.2079207920792079,0.092,0.016535139438541333,0.010183348882242082,0.004448019616787644,0.0039954340810110294,0.0075971785149253354,0.0062267185886948845,0.011731991830263366,0.009753565841790534,0.010865874824842569,0.009733836014021745,0.010053838805367352,0.04598180922781471,0.0476328884745616,0.06649037282891614,0.06999049941298803,0.07981156818964026,0.06191418676410998,False
1,1,17,1,0.1954626162945314,0.0364931416093371,0.3333333333333333,0.6611486123543852,0.0174892257290654,1.2505987327291336e-08,7.220468868218151e-09,5.8940358464549e-06,0.7764088796787724,1.0,1.4399560103323106e-20,0.3730158730158731,0.0703125,0.2637299771167049,0.032792064057978,0.0549601236696213,0.0716272739031717,0.1127409613881524,0.0320786332531331,0.0583371388887822,0.0767715048301198,0.1238467489745504,0.4318231769200146,0.4828612296177862,0.505360144049024,0.4956500433482,0.4725994284538642,0.5167305452838516,0.560157138386373,0.6020917894839131,0.6129099767466086,0.0343007915567281,2.184069832426524e-07,0.0224358974358973,0.5663640293990487,0.8363506420851023,0.8164696901111337,0.9753268595384404,0.195078480813855,0.6853024864538375,1.0,0.1714285714285718,0.1016949152542373,0.1283292978208232,0.576271186440678,0.1782178217821782,0.1017142857142857,0.0031098528810858507,0.003165082762535896,0.0063399768019807195,0.002881398343985639,0.00359415435051173,0.0007928603672250651,0.0032017560781870524,0.004700085749431077,0.0067854926063367705,0.004883986090641276,0.006061050133576568,0.04175946355896208,0.032022972522722015,0.059160815591226115,0.05217065910124549,0.06000470716827751,0.07165138661186807,False
1,1,18,1,0.257715199028728,0.0875201537644545,0.3333333333333333,0.7116154409901658,0.0174892245094136,8.612451996122419e-09,7.357559330920736e-09,1.1000108219643258e-05,0.7974983903170606,1.0,1.1858461261560203e-20,0.2222222222222223,0.0312499999999998,0.3203661327231122,0.0573452349701678,0.1008130180735832,0.1378448260182326,0.2087192294974642,0.0732379231147534,0.1040752280477227,0.1364335060931921,0.2268666562808628,0.4080606025807968,0.4651077625816117,0.4957449370488687,0.5000338147907627,0.4520812037616558,0.493812913796442,0.5394970470171251,0.5960001468265598,0.7544257770686036,0.0343007915567281,5.787160215994972e-07,0.0673076923076923,0.5408560311284049,0.8507960453543868,0.868466893646787,0.9804886270019822,0.1322949349654694,0.6683960327957144,1.0,0.1714285714285718,0.0734463276836158,0.173728813559322,0.559322033898305,0.1584158415841584,0.1124210526315789,0.009099640293332364,0.0014444469317920945,0.0025965892929058843,0.0019454885693924633,0.0007133076894414706,0.0011640903804227666,0.0037553416133873883,0.0017191460147415823,0.0008871994526354539,0.004593847459644041,0.0022867053275661704,0.03574468355037548,0.020827020500599487,0.054276036035463195,0.0533477808784079,0.05909258246860412,0.07349453205257811,False
1,1,19,1,0.2454712871951746,0.0613013525495438,0.3333333333333333,0.5572483348660717,0.0174892183551897,2.8907060931539544e-10,5.916249064465856e-09,0.0003764338453721,0.8185535584925763,1.0,1.2112571145736497e-19,0.3253968253968255,0.015625,0.6292906178489703,0.0311380394905182,0.0431211287751168,0.0597471285908596,0.0853131116341706,0.0361321968583297,0.0483061733265628,0.068522048817351,0.1026179774451389,0.5130497392996313,0.5705924345561217,0.6025402457792888,0.597953294354604,0.5525826337181206,0.5977383000133318,0.6509225929979418,0.7013007837256187,0.3499281782835926,0.0158311345646437,8.710809978026302e-08,0.0,0.2730220492866407,0.8625163307273209,0.8633122917531515,0.9812347546474282,0.1683573698643861,0.6959950141924686,1.0,0.1714285714285718,0.1525423728813559,0.0847457627118644,0.5423728813559322,0.1485148514851485,0.1173333333333333,0.03496068421003402,0.009385725697102134,0.013535122623934574,0.0057949101455723705,0.0145441508430449,0.008207671960454032,0.011406777216552977,0.00812456564127992,0.015503095832373893,0.025552165182356788,0.015509942007568828,0.0288223904452343,0.06616233197586277,0.10170814190032076,0.08570172069169882,0.061835294958051346,0.07503342801041042,False
1,2,0,1,0.2355106191696518,0.0526398101634141,0.1666666666666666,0.8206800127812499,0.0174895123687414,1.316810671207132e-08,6.4135170384532935e-09,4.268012121223283e-06,0.9299180397354088,1.0,2.2869889575866112e-20,0.3174603174603174,0.0546875,0.2832951945080091,0.0349758857450862,0.0458882042599655,0.0618501573419861,0.1054527776009821,0.0400397331559692,0.0479994621208902,0.0711732339390809,0.1273692367143791,0.3862827664045067,0.42490279871022,0.441300899767602,0.42629021194696,0.4579857931572659,0.4919212610862376,0.5353643343201875,0.5786648205704371,0.3337886536491394,0.0395778364116094,4.210786301548359e-07,0.064102564102564,0.2730220492866407,0.764205025582418,0.7543562931518308,0.9607472661717912,0.1836963772812697,0.7868546196613219,1.0,0.1714285714285718,0.0621468926553671,0.2009685230024213,0.5932203389830505,0.1485148514851485,0.1253333333333333,3.204209503376964e-05,0.00019393703152074943,4.382046315035742e-05,3.7783817182032117e-06,5.570703125559982e-07,0.0001327291920916767,2.4284578054660982e-05,4.8254987571978536e-05,0.0005728489083533259,0.0017473825416275625,0.0005566189774776482,0.008609585671156437,0.008631904489423888,0.01930958293021252,0.043148686309535514,0.05160211132548316,0.03618322140230341,False
